"Sample"	"3prime_overlapping_ncRNA"	"antisense"	"antisense;bidirectional_promoter_lncRNA"	"antisense;lincRNA"	"antisense;processed_transcript"	"antisense;sense_intronic"	"antisense;sense_overlapping"	"bidirectional_promoter_lncRNA"	"bidirectional_promoter_lncRNA;lincRNA"	"bidirectional_promoter_lncRNA;processed_transcript"	"IG_C_gene"	"IG_C_pseudogene"	"IG_D_gene"	"IG_J_gene"	"IG_J_gene;antisense"	"IG_J_gene;lincRNA"	"IG_LV_gene"	"IG_pseudogene"	"IG_V_gene"	"IG_V_pseudogene"	"lincRNA"	"lincRNA;processed_transcript"	"lincRNA;processed_transcript;sense_intronic"	"lincRNA;sense_intronic"	"lincRNA;sense_overlapping"	"macro_lncRNA"	"miRNA"	"misc_RNA"	"Mt_rRNA"	"Mt_tRNA"	"piRNA"	"polymorphic_pseudogene"	"processed_pseudogene"	"processed_transcript"	"processed_transcript;sense_intronic"	"processed_transcript;sense_overlapping"	"protein_coding"	"pseudogene"	"ribozyme"	"rRNA"	"scaRNA"	"scRNA"	"sense_intronic"	"sense_overlapping"	"snoRNA"	"snRNA"	"sRNA"	"TEC"	"TR_C_gene"	"TR_J_gene"	"TR_J_pseudogene"	"TR_V_gene"	"TR_V_gene;antisense"	"TR_V_gene;lincRNA"	"TR_V_pseudogene"	"TR_V_pseudogene;antisense"	"TR_V_pseudogene;sense_overlapping"	"transcribed_processed_pseudogene"	"transcribed_unitary_pseudogene"	"transcribed_unprocessed_pseudogene"	"translated_unprocessed_pseudogene"	"tRNA"	"unassigned"	"unitary_pseudogene"	"unprocessed_pseudogene"
"BA15_CA1_svz_52_1"	0	0.0221085995169091	0	0.000439493174796565	5.85990899728753e-05	0	8.37129856755362e-06	0.0011552392023224	1.25569478513304e-05	0	6.69703885404289e-05	0	0	0	0	0	0	0	0	8.37129856755362e-06	0.509958580488947	0.00059017654901253	8.37129856755362e-06	8.37129856755362e-06	1.67425971351072e-05	4.18564928377681e-06	42.9362815261011	0.854052436809671	1.42130418469496	0.307620108461893	3.8606168742944	0.000213468113472617	0.00712397508098813	0.449459205741237	0	0	13.9672479640583	0.00486791011703243	0.0535093404438027	3.69566462167004	0.62264881615607	0	0	0.000150683374215965	27.3310550565238	0.770176210812068	0	0.00795691928845971	4.18564928377681e-06	0	0	1.67425971351072e-05	0	0	0	0	0	0.000837129856755362	0.000477164018350556	0.00161147497425407	4.18564928377681e-06	0.406933009018065	2.7409054630927	0.0188563500234145	0.00596036458009818
"BA15_CA1_svz_53_1"	0	0.023884062699933	0	0.000682943810323739	0.000147022625833583	0	1.42279960484112e-05	0.00190180880513763	1.42279960484112e-05	0	6.63973148925857e-05	0	0	0	0	0	0	0	1.42279960484112e-05	0	0.38095933686156	0.000886878420350967	2.3713326747352e-05	3.79413227957633e-05	4.26839881452337e-05	0	44.6566950546806	0.622062215232587	1.11947769975039	0.357525827369827	5.34341876928783	0.000308273247715577	0.00919128544727365	0.359968300024804	0	1.42279960484112e-05	15.1955472063567	0.00609906763941895	0.0463216124682775	3.8091617860688	0.612240155293834	0	0	0.000303530582366106	23.4582946608496	0.80848690478957	3.31986574462929e-05	0.006412083552484	4.74266534947041e-06	0	0	4.74266534947041e-05	0	0	4.74266534947041e-06	0	0	0.00129474764040542	0.000720885133119502	0.00197769145072916	9.48533069894082e-06	0.559852673843584	2.59811270375083	0.012188649948139	0.00554891845888038
"BA15_CA1_svz_54_1"	0	0.0231949758377035	5.17976235768279e-06	0.000404021463899258	0.000119134534226704	5.17976235768279e-06	5.17976235768279e-06	0.00110328938218643	5.17976235768279e-06	0	5.17976235768279e-05	0	0	0	0	0	0	0	1.55392870730484e-05	0	0.554141336549621	0.000699267918287177	2.07190494307312e-05	3.62583365037795e-05	5.17976235768279e-06	0	37.6805593936156	0.919195448232031	1.2290747312804	0.368700664382219	3.92939362334995	0.000212370256664994	0.00838085549473076	0.446951334319733	0	1.03595247153656e-05	14.4292847188464	0.00568219930637802	0.0728585373231661	4.50882773949214	0.586064211960019	0	5.17976235768279e-06	0.000202010731949629	31.0644748329591	0.656022082362883	1.03595247153656e-05	0.00923033652139073	0	0	0	0	0	0	0	0	0	0.00083394173958693	0.000419560750972306	0.00148141203429728	5.17976235768279e-06	0.410216459679046	3.07027823870469	0.0162385549913356	0.00557342429686668
"BA15_CA1_svz_55_1"	0	0.026334032661979	0	0.000546746825387834	0.000174733521515699	0	0	0.00168533299784497	2.81828260509193e-05	0	0.000163460391095332	0	0	0	0	0	0	0	2.25462608407354e-05	1.12731304203677e-05	0.462587270234579	0.00112731304203677	4.50925216814708e-05	2.25462608407354e-05	3.9455956471287e-05	0	45.2102695287116	0.706780184835374	1.30046832529362	0.270729863610341	4.75869272495856	0.000253645434458273	0.0118142406805454	0.373901553217546	0	2.25462608407354e-05	13.0949077522556	0.00735008103407974	0.047888258025722	3.66395902983665	0.506575025134853	0	0	0.000462198347235076	24.5408439888371	0.510520620781982	0	0.0126484523316526	5.63656521018385e-06	0	0	9.01850433629416e-05	0	0	0	0	0	0.00117240556371824	0.00076093630337482	0.00183752025851994	5.63656521018385e-06	0.501006098707192	3.96362138267087	0.0143394218947077	0.006284770209355
"BA15_CA1_svz_56_1"	0	0.0248313064759971	1.27318269403506e-05	0.000564444327688876	9.76106732093545e-05	0	0	0.00157025865597657	2.97075961941514e-05	0	6.79030770152031e-05	0	0	0	0	0	0	0	4.2439423134502e-06	1.27318269403506e-05	0.551589426421435	0.000984594616720445	3.81954808210518e-05	1.69757692538008e-05	5.94151923883027e-05	0	43.9448980110637	0.751279644096207	1.66014535417545	0.280316633745699	5.26339667233332	0.000241904711866661	0.013084074152367	0.421419227783291	0	0	12.354650811185	0.00635742558554839	0.0551712500748525	3.61066972932178	0.458990849084265	0	4.2439423134502e-06	0.000326783558135665	25.3399132546679	0.575151794145711	2.1219711567251e-05	0.0138776913649821	8.48788462690039e-06	0	0	8.48788462690039e-06	0	0	0	0	0	0.000857276347316939	0.000763909616421035	0.00192250586799294	0	0.493820883650751	4.14956552428369	0.0169248419460394	0.00633196193166769
"BA15_CA1_svz_57_1"	0	0.0256717594562345	0	0.000713679050153175	0.000170662381558368	0	5.17158731995054e-06	0.00187728619714205	6.20590478394065e-05	0	8.27453971192087e-05	0	0	0	0	0	0	0	1.03431746399011e-05	0	0.533413030941659	0.00102914587667016	4.65442858795549e-05	0	2.06863492798022e-05	0	42.8702299282551	0.746239363919583	1.36285289166461	0.275402539549326	4.94927112424051	0.000299952064557131	0.0150493191010561	0.343579575188234	0	5.17158731995054e-06	12.685262419011	0.00611798779950149	0.044020551267419	4.43280021335901	0.44853176825931	0	0	0.00028443730259728	25.4647046147056	0.392585536632085	0	0.0130168852843155	2.06863492798022e-05	0	0	1.03431746399011e-05	0	0	0	0	0	0.00130324000462754	0.000739536986752927	0.00213586556313957	2.06863492798022e-05	0.528825832988863	4.83419296319697	0.0133168373488726	0.00607661510094189
"BA15_CA1_svz_58_1"	0	0.0256387667451016	7.74819182384455e-06	0.000577240290876419	0.000151089740564969	3.87409591192227e-06	3.87409591192227e-06	0.00185569194181077	2.32445754715336e-05	7.74819182384455e-06	3.87409591192227e-05	0	0	0	0	0	0	0	3.87409591192227e-06	7.74819182384455e-06	0.465759306914943	0.00103825770439517	1.16222877357668e-05	4.2615055031145e-05	3.48668632073005e-05	0	45.1503408778252	0.88152340608653	1.53565675262278	0.304961081994698	4.49313382359242	0.000259564426098792	0.00844552908799056	0.349195509117026	0	2.71186713834559e-05	11.7426442734625	0.00452106992921329	0.0573056267291543	3.92640008082914	0.440775262378957	0	3.87409591192227e-06	0.000360290919808772	26.8253209669093	0.525277042409805	0	0.00630315404869754	1.16222877357668e-05	0	0	7.74819182384455e-06	0	0	0	0	0	0.00110024323898593	0.000813560141503678	0.00195641843552075	1.16222877357668e-05	0.562921632385954	2.66184093783494	0.0171544966979918	0.00652010341976519
"BA15_CA1_svz_59_1"	0	0.0259559577362902	1.49709922055026e-05	0.000673694649247618	0.000119767937644021	0	0	0.00175160608804381	2.99419844110052e-05	0	0.000164680914260529	0	0	0	0	0	0	0	1.49709922055026e-05	0	0.494847433612632	0.00105919769853931	1.49709922055026e-05	2.99419844110052e-05	1.49709922055026e-05	0	37.5473831903304	0.85068171910107	1.50159051821191	0.336828610883552	5.33398861366217	0.000276963355801798	0.0147838548029338	0.319844020226409	0	1.1228244154127e-05	15.0243563072191	0.0082864441857457	0.0709437893138255	4.73588250406013	0.635462477902816	0	3.74274805137565e-06	0.000291934348007301	27.7100527517881	0.519325005868629	2.61992363596296e-05	0.0115164357540829	2.24564883082539e-05	0	0	3.74274805137565e-06	0	0	0	0	0	0.0013062190699301	0.000767263350532009	0.00197242822307497	3.74274805137565e-06	0.498320703804309	4.32684131227334	0.0173738364544858	0.00715987702228163
"BA16_CA1_cc_10_1"	0	0.021084450699282	9.49108741808776e-06	0.000650139488139012	0.000118638592726097	0	9.49108741808776e-06	0.00186974422136329	2.84732622542633e-05	0	9.96564178899215e-05	0	0	0	0	0	0	0	0	4.74554370904388e-06	0.470762681480862	0.000716577100065626	9.49108741808776e-06	4.74554370904388e-06	0	0	50.7047156135649	0.900827580112964	1.38481134636722	0.403565782560801	4.31187219719291	0.000175585117234624	0.00714204328211104	0.305836055416751	0	2.84732622542633e-05	11.6064087808504	0.0046933427282444	0.0513562740192729	3.62817222394354	0.59386208529346	0	4.74554370904388e-06	0.000132875223853229	22.0670914529388	0.65511281794609	9.49108741808776e-06	0.00554279505216325	0	0	0	2.84732622542633e-05	0	0	0	0	0	0.000991818635190171	0.00063590285701188	0.00149010072463978	1.42366311271316e-05	0.650058813895958	2.19587696722362	0.0160636654551135	0.00811013419875599
"BA16_CA1_cc_11_1"	0	0.0195660259403167	0	0.000623184850475203	0.000118701876280991	0	0	0.00139474704630165	0.000108810053257575	4.94591151170796e-06	7.91345841873274e-05	0	0	0	0	0	0	0	4.94591151170796e-06	4.94591151170796e-06	0.482913854091654	0.000519320708729336	2.47295575585398e-05	1.48377345351239e-05	6.92427611639115e-05	0	49.5608475709639	0.873853537711586	1.39055291333972	0.355388471673776	4.52972294982076	0.00029180877919077	0.00639506358463839	0.217941590763411	4.94591151170796e-06	0	11.3330517461046	0.00511407250310603	0.0509874017741974	3.65163076594364	0.603287448463602	0	0	0.000138485522327823	23.5867502987331	0.530725980675335	3.46213805819557e-05	0.00504977565345383	0	0	0	1.48377345351239e-05	0	0	0	0	0	0.000642968496522035	0.000464915682100548	0.00131561246211432	9.89182302341592e-06	0.640515324412228	2.1253818243687	0.0174195003442354	0.0070182484351136
"BA16_CA1_cc_12_1"	0	0.0220634136631236	3.41909401257146e-06	0.000615436922262863	9.57346323520009e-05	0	6.83818802514292e-06	0.00165484150208459	5.12864101885719e-05	0	0.000153859230565716	0	0	0	0	0	0	0	0	3.41909401257146e-06	0.507988473823792	0.000796648904929151	2.73527521005717e-05	2.05145640754288e-05	3.41909401257146e-05	0	49.8089239311074	0.890229508053231	1.55487745043904	0.397131188654188	5.02248840704889	0.000266689332980574	0.011672786958919	0.267222711646535	0	0	11.1877577013896	0.00647576405981035	0.047200592843549	3.56502094502801	0.561305825855832	0	0	0.000218822016804574	21.0223713372699	0.626860115358864	1.36763760502858e-05	0.0123053193512447	0	0	0	3.41909401257146e-06	0	0	3.41909401257146e-06	0	0	0.00107359551994744	0.000441063127621719	0.00158304052782059	0	0.627414008588901	3.82557300425602	0.019020419991935	0.00902982728720123
"BA16_CA1_cc_13_1"	0	0.0190320535414628	8.77659835898675e-06	0.000772340655590834	0.000144813872923281	0	0	0.00175531967179735	3.94946926154404e-05	0	0.000223803258154162	0	0	0	0	0	0	0	8.77659835898675e-06	4.38829917949337e-06	0.474572614766311	0.000697739569539446	1.75531967179735e-05	1.31648975384801e-05	8.77659835898675e-06	0	55.8255022671709	0.748323494181466	1.64543666034283	0.465686308927837	4.72059435826215	0.000236968155692642	0.00819295456811413	0.286318968265225	0	0	8.51220333342227	0.00449800665898071	0.0479684983310421	2.6835941504323	0.543973566289998	0	0	0.000105319180307841	19.7680239734539	0.695650739130007	2.63297950769602e-05	0.00832899184267842	8.77659835898675e-06	0	0	8.77659835898675e-06	0	0	4.38829917949337e-06	0	0	0.000838165143283234	0.000680186372821473	0.00150079831938673	0	0.647375059856401	2.86190391099265	0.016249871861664	0.00946556133016721
"BA16_CA1_cc_14_1"	0	0.0203396836523073	0	0.000765471965409415	0.000158562049977665	0	5.46765689578154e-06	0.00175511786354587	3.82735982704708e-05	5.46765689578154e-06	0.000174965020665009	0	0	0	0	0	0	0	1.64029706873446e-05	5.46765689578154e-06	0.490044216941316	0.000727198367138945	3.28059413746892e-05	1.09353137915631e-05	1.09353137915631e-05	0	50.0858695515482	0.943427794396417	1.9487221265686	0.441759338894669	4.70391817760809	0.000317124099955329	0.00869357446429265	0.252479992476504	0	1.09353137915631e-05	10.4458382109389	0.00483887635276666	0.0561145627214059	3.53860193106706	0.598320226448478	0	0	0.000196835648248135	22.666242741002	0.687486775104883	1.64029706873446e-05	0.00611284040948376	5.46765689578154e-06	0	0	1.64029706873446e-05	0	0	5.46765689578154e-06	0	0	0.000989645898136459	0.000661586484389566	0.00180432677560791	1.09353137915631e-05	0.687470372134196	2.37535792648954	0.0211270262452999	0.00949185237107675
"BA16_CA1_cc_15_1"	0	0.024690008586456	2.19310788652123e-05	0.000578980482041605	9.21105312338916e-05	0	1.31586473191274e-05	0.00159658254138745	4.38621577304246e-05	4.38621577304246e-06	0.000105269178553019	0	0	0	0	0	0	0	4.38621577304246e-06	0	0.551123625667012	0.000600911560906817	8.77243154608492e-06	1.31586473191274e-05	8.77243154608492e-06	0	48.7820356041416	0.772254693864947	1.20902967432874	0.336611357070597	4.91290379063785	0.000184221062467783	0.0124173768534832	0.317276917943026	0	1.31586473191274e-05	11.5644421066889	0.00651353042296805	0.0396075284305734	3.53339068164249	0.429436841475495	0	4.38621577304246e-06	0.000166676199375613	22.0882413625762	0.561058404392953	1.75448630921698e-05	0.0138867591374524	1.31586473191274e-05	0	0	4.38621577304246e-06	0	0	8.77243154608492e-06	0	0	0.000886015586154576	0.000486869950807713	0.0014562236366501	1.31586473191274e-05	0.573195063436961	4.24728677464711	0.0124305355008023	0.00582050833082734
"BA16_CA1_cc_16_1"	0	0.0223009213374015	9.23433595751615e-06	0.000484802637769598	9.23433595751615e-05	0	1.38515039362742e-05	0.00143593924139376	4.61716797875807e-06	0	0.000235475566916662	4.61716797875807e-06	0	4.61716797875807e-06	0	0	0	0	1.38515039362742e-05	4.61716797875807e-06	0.449204272653373	0.000904964923836582	0	2.77030078725484e-05	3.23201758513065e-05	0	52.8489819467809	0.899701352340798	1.61328466345786	0.331678878922065	4.49568567206897	0.000244709902874178	0.00699500948781848	0.268566809820421	0	1.38515039362742e-05	10.571800240259	0.00307503387385288	0.0455899166222572	3.59177807969952	0.487000409727486	0	4.61716797875807e-06	0.000217006895001629	20.8936500919878	0.593481537653605	0	0.0062331767713234	4.61716797875807e-06	0	0	2.30858398937904e-05	0	0	0	0	0	0.000835707404155211	0.000923433595751614	0.00164371180043787	1.38515039362742e-05	0.699293176222804	2.14042673159267	0.0169219206421483	0.00715661036707501
"BA16_CA1_cc_17_1"	0	0.0174464596395971	0	0.000569401424268836	0.000182208455766028	0	0	0.00122990707642069	0.000104769862065466	4.55521139415069e-06	0.000109325073459617	0	0	0	0	0	0	0	9.11042278830138e-06	9.11042278830138e-06	0.506370964207973	0.000542070155903932	1.36656341824521e-05	4.55521139415069e-06	4.55521139415069e-06	0	50.8583248173656	0.808149163859062	1.3799648501668	0.394604297441092	3.43790914339341	0.000186763667160178	0.00524760352606159	0.308683900124621	4.55521139415069e-06	0	10.2333188386507	0.00430011955607825	0.0428463183733814	3.42227110267729	0.676357787803494	0	0	0.000204984512736781	24.4371831338014	0.62357655337947	1.82208455766028e-05	0.00488774182592369	4.55521139415069e-06	0	0	1.82208455766028e-05	0	0	0	0	0	0.00072427861166996	0.000651395229363549	0.00110691636877862	0	0.464991423903508	2.34516859247339	0.0150868601374271	0.00760720302823165
"BA16_CA1_cc_18_1"	0	0.0295976410968367	1.98842063129571e-05	0.000566699879919278	0.000129247341034221	0	0	0.00198842063129571	0.0001391894441907	0	8.94789284083071e-05	0	0	0	0	0	0	0	0	0	0.311754528677698	0.000795368252518285	3.97684126259143e-05	1.98842063129571e-05	9.94210315647856e-06	0	41.1832335577001	0.657272439674798	1.00054343535853	0.211597781479333	6.6160321980976	0.000407626229415621	0.0113936502173244	0.171948674091297	0	0	24.1359864962378	0.0088584139124224	0.0362489081085208	3.30057940588775	0.609510576111075	0	0	0.000328089404163793	17.9147353302777	0.465548922405265	1.98842063129571e-05	0.00637288812330276	0	0	0	4.97105157823928e-05	0	0	0	0	0	0.00102403662511729	0.000437452538885057	0.00176969436185318	0	0.704278703398628	2.60198758549463	0.00842096137353734	0.00626352498858149
"BA16_CA1_cc_19_1"	0	0.0180978049528707	0	0.000562197686978166	6.20070978284742e-05	0	4.13380652189828e-06	0.00118640247178481	1.65352260875931e-05	0	0.000194288906529219	0	0	0	0	0	0	0	1.65352260875931e-05	1.24014195656948e-05	0.479554626992376	0.000491922976105896	1.24014195656948e-05	2.8936645653288e-05	0	0	51.1408127865581	0.836636968160471	1.52392364049128	0.328877379269184	4.18541709632418	0.000161218454354033	0.00629165352632918	0.326178003610384	0	8.26761304379656e-06	11.0197898133003	0.00522513144367943	0.0484151419844727	3.27773652927837	0.530359109146506	0	0	0.000148817034788338	22.3271148068444	0.586599546876932	1.65352260875931e-05	0.00785423239160674	0	0	0	1.24014195656948e-05	0	0	0	0	0	0.000723416141332199	0.000413380652189828	0.00136002234570453	8.26761304379656e-06	0.534625197477105	2.78826076663343	0.0164814866028084	0.00630818875241678
"BA16_CA1_cc_20_1"	0	0.0194112047720839	0	0.000594133945800555	0.000131558230855837	0	8.48762779715079e-06	0.00153626063128429	3.39505111886032e-05	8.48762779715079e-06	9.76077196672341e-05	0	0	0	0	0	0	0	8.48762779715079e-06	0	0.459566850890628	0.000823299896323626	2.1219069492877e-05	1.27314416957262e-05	2.1219069492877e-05	0	52.8421415812705	0.935277169851437	1.4367431953627	0.329476979643698	5.06008179526908	0.000352236553581758	0.00874650044496389	0.234924805983438	0	1.27314416957262e-05	10.1425751717365	0.00533871788440785	0.0488165912753128	3.49352033274896	0.564991675759038	0	0	0.000186727811537317	20.3107787356066	0.518271528549621	1.69752555943016e-05	0.00793168817643741	8.48762779715079e-06	0	0	4.24381389857539e-06	0	0	0	0	0	0.000950614313280888	0.000258872647813099	0.00157869877027005	4.24381389857539e-06	0.731824487739834	2.81663201592619	0.017081350941766	0.00919634471821288
"BA16_CA1_cc_5_1"	0	0.0217994354966916	7.29078110257243e-06	0.000659815689782805	0.000193205699218169	0	7.29078110257243e-06	0.00162584418587365	2.55177338590035e-05	0	9.84255448847278e-05	0	0	0	0	0	0	0	2.18723433077173e-05	0	0.426620056217026	0.00080927670238554	1.82269527564311e-05	7.29078110257243e-06	2.55177338590035e-05	0	56.0791243684406	0.747735219098726	1.43102357864126	0.325409432951115	5.67707971262511	0.000251531948038749	0.00865051177820219	0.226028795741951	0	0	9.10279538390027	0.00464058217178735	0.0420021899319198	3.35893576176615	0.432904709527443	0	3.64539055128622e-06	0.000226014214179745	17.9641091615117	0.567780514534482	0	0.0086468663876509	3.64539055128622e-06	0	0	7.29078110257243e-06	0	0	0	7.29078110257243e-06	0	0.000936865371680557	0.000397347570090198	0.00167687965359166	0	0.703020858596649	2.84320413352293	0.0145560444712859	0.00692259665689252
"BA16_CA1_cc_6_1"	0	0.0229172363041446	1.00690844921549e-05	0.000674628660974378	0.000110759929413704	0	5.03454224607745e-06	0.00194836784923197	1.00690844921549e-05	0	0.000221519858827408	0	0	0	0	0	0	0	5.03454224607745e-06	0	0.391586695899904	0.000881044893063554	1.00690844921549e-05	2.51727112303872e-05	2.01381689843098e-05	0	56.2262662238753	0.681183634978771	1.33747145855069	0.371977153851432	4.83396608299372	0.000201381689843098	0.0102553625552598	0.211858572257185	0	1.51036267382323e-05	11.0835648929085	0.00479791876051181	0.0346527542797511	3.6578063925496	0.384065089784264	0	0	0.000186278063104866	16.6713429173229	0.547441020211724	2.01381689843098e-05	0.00846810005790227	1.00690844921549e-05	0	0	8.55872181833166e-05	0	0	0	0	0	0.00101697753370764	0.000543730562576365	0.00162615714548302	0	0.637503946451803	2.85449986630773	0.0129941535371259	0.00775319505895927
"BA16_CA1_cc_7_1"	0	0.020868583814058	9.44921159794342e-06	0.00074648771623753	0.000170085808762981	0	0	0.00153077227886683	7.55936927835473e-05	0	0.000231505684149614	0	0	0	0	0	0	0	0	9.44921159794342e-06	0.404983759876257	0.000803182985825191	1.88984231958868e-05	4.72460579897171e-06	2.36230289948585e-05	0	55.3610172870019	0.720370095380814	1.5276965604917	0.322751995945154	3.71545362334035	0.000179535020360925	0.00629789953002929	0.21346713920914	0	4.72460579897171e-06	10.6930254943981	0.00451199853801798	0.0330297191406112	3.66718705049805	0.589361501181128	0	4.72460579897171e-06	0.000108665933376349	19.361718040534	0.50476270974474	0	0.0057451206515496	0	0	0	4.72460579897171e-06	0	0	0	0	0	0.000784284562629303	0.000406316098711567	0.00135596186430488	4.72460579897171e-06	0.493244120806847	2.31831209489163	0.021208755431584	0.00850901504394805
"BA16_CA1_cc_8_1"	0	0.0197612127115227	1.10182395938236e-05	0.000820858849739859	9.36550365475007e-05	0	0	0.00152051706394766	0.000104673276141324	0	3.85638385783827e-05	0	0	0	0	0	0	0	1.65273593907354e-05	0	0.464705273109105	0.000583966698472652	1.65273593907354e-05	1.65273593907354e-05	5.50911979691181e-06	0	54.8171137501019	0.765976998323024	1.43113710436256	0.407134971231376	4.37397117187793	0.000264437750251767	0.0065778890375127	0.250532731884361	0	0	9.32284654016259	0.00381231089946297	0.0463812795702005	3.04307250222018	0.529332757446677	0	0	0.000225873911673384	20.7312475071233	0.55253717003127	5.50911979691181e-06	0.00600494057863387	5.50911979691181e-06	0	0	5.50911979691181e-06	0	0	5.50911979691181e-06	0	0	0.00085391356852133	0.000716185573598535	0.00164722681927663	0	0.63629231830372	2.56304085783606	0.0148636052120681	0.00669908967304476
"BA16_CA1_cc_9_1"	0	0.0203286124649058	0	0.000888821282038357	0.00011427702197636	4.23248229542075e-06	0	0.00212893859459664	6.77197167267319e-05	8.46496459084149e-06	0.000160834327225988	0	0	0	0	0	0	0	4.23248229542075e-06	0	0.449125626296277	0.000935378587287985	5.0789787545049e-05	4.65573052496282e-05	1.26974468862622e-05	0	56.5437498785807	0.694334488081478	1.98425541980997	0.432453878534615	3.93020264236409	0.000347063548224501	0.00851152189609112	0.235563034633937	0	0	9.36943335992602	0.00481656485218881	0.0399207730104085	3.30762989160147	0.512210774909523	0	0	0.00022855404395272	18.8158640377703	0.666484754577609	8.46496459084149e-06	0.00715289507926106	8.46496459084149e-06	0	0	2.53948937725245e-05	0	0	0	0	0	0.00106235305615061	0.00051213035774591	0.00173955022341793	4.23248229542075e-06	0.564896714522921	2.37042710444416	0.0245610947603266	0.00971777935028603
"BA17_CA1_cc_21_1"	0	0.0258402085619955	0	0.000724786337714509	0.000120797722952418	0	0	0.00162289114749118	3.15124494658482e-05	0	0.000236343370993862	5.2520749109747e-06	0	0	0	0	0	0	5.2520749109747e-06	1.57562247329241e-05	0.508815765300318	0.000887600659954725	1.57562247329241e-05	1.05041498219494e-05	0	0	59.3094866023245	0.502744366703232	1.1359135096707	0.300177089461848	5.94889394978827	0.00017857054697314	0.0159663077293631	0.226264639239701	0	1.05041498219494e-05	8.32603557524453	0.00600837369815506	0.02968997947174	2.388837996283	0.330754669593543	0	0	0.000241595445904836	14.7650794160995	0.534030976947908	5.2520749109747e-06	0.0193959126462296	3.15124494658482e-05	0	0	3.15124494658482e-05	0	0	0	0	0	0.000887600659954725	0.000719534262803534	0.00151259757436071	0	0.544498362245481	5.05676074918538	0.00956928048779591	0.00794113726539375
"BA17_CA1_cc_22_1"	0	0.0294326526571635	5.31659188171306e-06	0.000978252906235203	0.000111648429515974	0	1.06331837634261e-05	0.00163751029956762	0.000111648429515974	5.31659188171306e-06	0.000313678921021071	0	0	0	0	0	0	0	1.59497756451392e-05	0	0.373448046955289	0.00100483586564377	3.72161431719914e-05	1.59497756451392e-05	5.31659188171306e-06	0	57.1656440556622	0.488424662989215	1.11200240820346	0.34722661579468	6.06655033254751	0.000217980267150235	0.00840021517310664	0.207469365000089	0	5.31659188171306e-06	9.48880331066303	0.00517304390090681	0.029219988981895	3.48031016146383	0.371151279262389	0	0	0.00019139730774167	16.9102126519788	0.827431827734767	5.31659188171306e-06	0.0064330761768728	1.06331837634261e-05	5.31659188171306e-06	0	1.06331837634261e-05	0	0	0	0	0	0.00115370043833173	0.000691156944622698	0.00189270670988985	1.59497756451392e-05	0.615725139004953	2.43902905847092	0.0109096465412752	0.0085490797457946
"BA17_CA1_cc_23_1"	0	0.0267872939395099	0	0.000630725757578488	0.000132505411255985	0	0	0.00135155519481105	1.59006493507182e-05	5.3002164502394e-06	6.36025974028727e-05	0	0	0	0	0	0	0	0	0	0.471268745673036	0.000572423376625855	1.06004329004788e-05	0	5.83023809526333e-05	0	56.1075560203728	0.831413153250352	1.53541970346985	0.332747588746029	4.20709980954202	0.000222609090910055	0.0071446917749227	0.269977125325844	0	1.06004329004788e-05	9.01791017341566	0.00450518398270349	0.0390678954547146	2.7287899383235	0.521260387231694	0	0	0.000148406060606703	19.8363833782244	0.631027869916152	5.30021645023939e-05	0.00722949523812653	1.06004329004788e-05	0	0	2.12008658009576e-05	0	0	0	0	0	0.000795032467535909	0.000625425541128249	0.00147346017316655	5.3002164502394e-06	0.644357914288504	2.75009680845346	0.0159165500000689	0.00783371991345383
"BA17_CA1_cc_24_1"	0	0.0274294614851492	1.42898991847613e-05	0.00107174243885709	0.000121464143070471	0	0	0.00154330911195422	0.00011431919347809	0	9.28843447009481e-05	0	0	0	0	0	0	0	7.14494959238063e-06	0	0.498403103766103	0.000807379303939011	2.14348487771419e-05	1.42898991847613e-05	2.14348487771419e-05	0	55.8475625004466	0.661593752456076	1.40058874384641	0.376395944526611	5.0516651305025	0.000285797983695225	0.00965997184889861	0.234497245621932	0	0	9.3188290856608	0.00437270915053694	0.037918247486764	2.94677727048636	0.465300552304603	0	0	0.000185768689401896	18.9229560085454	0.61556598718196	2.85797983695225e-05	0.0088883172929215	0	7.14494959238063e-06	0	2.85797983695225e-05	1.42898991847613e-05	0	0	0	0	0.00120749648111233	0.00045727677391236	0.00151472931358469	7.14494959238063e-06	0.677798498131596	2.86498903250238	0.0139969562514736	0.00724497888667395
"BA17_CA1_cc_25_1"	0	0.0293393780140288	3.68446289263203e-06	0.000740577041419037	0.000110533886778961	3.68446289263203e-06	1.10533886778961e-05	0.00166169276457704	3.31601660336882e-05	0	5.15824804968483e-05	0	0	0	0	0	0	0	1.10533886778961e-05	3.68446289263203e-06	0.573243474687261	0.000677941172244293	1.84223144631601e-05	3.68446289263203e-06	1.84223144631601e-05	0	55.042732769075	0.6952397255252	1.18729237591042	0.382023535022551	3.43615956937177	0.000246859013806346	0.00657676626334816	0.311097624339385	0	7.36892578526405e-06	9.4059621536393	0.00359972024610149	0.0332117485141851	2.9764343964065	0.48390261846672	0	0	0.000184223144631601	21.7933253596644	0.628237767822686	7.36892578526405e-06	0.00659150411491869	3.68446289263203e-06	0	0	7.36892578526405e-06	0	0	0	0	0	0.000980067129440119	0.000736892578526405	0.00157326565515387	0	0.492749013871929	2.48516285215452	0.0136398816285238	0.00638148973003867
