#Name	P-value	Info	Regulation_direction
establishment of blood-brain barrier GO0060856	0.0027918	mmu-miR-324-3p,mmu-miR-362-3p,mmu-miR-184-3p,mmu-miR-758-3p,mmu-miR-31-5p,mmu-miR-448-3p,mmu-miR-34b-5p,mmu-miR-690,mmu-miR-511-3p,mmu-miR-9-5p,mmu-miR-203-5p,mmu-miR-669h-3p,mmu-miR-19a-3p,mmu-miR-183-5p,mmu-miR-669i,mmu-miR-30e-5p,mmu-miR-185-5p,mmu-miR-434-3p,mmu-miR-125b-5p,mmu-miR-329-3p,mmu-miR-466i-3p,mmu-miR-669k-3p,mmu-miR-200a-3p	0
establishment of blood-nerve barrier GO0008065	0.0291551	mmu-miR-155-5p,mmu-miR-466i-5p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-let-7b-5p,mmu-miR-466k,mmu-miR-31-5p,mmu-miR-136-5p,mmu-miR-340-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-5101,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-466j	0
establishment of blood-retinal barrier GO1990963	0.0152484	mmu-miR-324-3p,mmu-miR-34b-5p,mmu-miR-690,mmu-miR-9-5p,mmu-miR-203-5p,mmu-miR-19a-3p,mmu-miR-183-5p,mmu-miR-30e-5p,mmu-miR-185-5p,mmu-miR-434-3p,mmu-miR-200a-3p	0
establishment of cell polarity GO0030010	0.0158723	mmu-miR-155-5p,mmu-miR-27a-3p,mmu-miR-466i-5p,mmu-miR-324-3p,mmu-miR-3082-5p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-223-3p,mmu-miR-219a-5p,mmu-miR-15a-5p,mmu-miR-344-3p,mmu-miR-3100-5p,mmu-let-7b-5p,mmu-miR-205-5p,mmu-miR-296-3p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-539-5p,mmu-miR-677-5p,mmu-miR-129-5p,mmu-miR-377-3p,mmu-miR-149-5p,mmu-miR-5113,mmu-miR-425-5p,mmu-miR-466k,mmu-miR-374b-5p,mmu-miR-448-3p,mmu-miR-34b-5p,mmu-miR-136-5p,mmu-miR-10b-5p,mmu-miR-709,mmu-miR-204-5p,mmu-miR-511-3p,mmu-miR-9-5p,mmu-miR-669c-3p,mmu-miR-10a-5p,mmu-miR-450b-3p,mmu-miR-669h-3p,mmu-miR-495-3p,mmu-miR-541-5p,mmu-miR-669i,mmu-miR-30e-5p,mmu-miR-211-5p,mmu-miR-340-5p,mmu-miR-384-3p,mmu-miR-329-3p,mmu-miR-429-3p,mmu-miR-133a-3p,mmu-miR-3057-3p,mmu-miR-298-5p,mmu-miR-7b-5p,mmu-miR-1a-3p,mmu-miR-369-3p,mmu-miR-669k-3p,mmu-miR-200b-3p,mmu-miR-466f-3p,mmu-miR-200c-3p,mmu-miR-466q,mmu-miR-466d-5p,mmu-miR-26a-5p,mmu-miR-466m-3p,mmu-miR-669f-3p	0
establishment of centrosome localization GO0051660	0.0009404534119122258	mmu-miR-362-3p,mmu-miR-15a-5p,mmu-miR-301b-3p,mmu-miR-181a-5p,mmu-miR-425-5p,mmu-miR-669e-3p,mmu-miR-136-5p,mmu-miR-669c-3p,mmu-miR-495-3p,mmu-miR-541-5p,mmu-miR-463-5p,mmu-miR-329-3p,mmu-miR-429-3p,mmu-miR-7b-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-200b-3p,mmu-miR-466f-3p,mmu-miR-200c-3p,mmu-miR-466q,mmu-miR-200a-3p,mmu-miR-466f-5p,mmu-miR-466a-3p,mmu-miR-669f-3p,mmu-miR-466d-3p,mmu-miR-1912-3p	0
establishment of epithelial cell polarity GO0090162	0.0144719	mmu-miR-206-3p,mmu-miR-146a-5p,mmu-miR-324-3p,mmu-miR-1264-3p,mmu-miR-362-3p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-miR-23b-3p,mmu-miR-223-3p,mmu-miR-219a-5p,mmu-miR-222-3p,mmu-miR-19b-3p,mmu-miR-301b-3p,mmu-miR-181a-5p,mmu-miR-410-3p,mmu-miR-1197-3p,mmu-miR-344d-3p,mmu-miR-126a-5p,mmu-miR-425-5p,mmu-miR-34b-5p,mmu-miR-451a,mmu-miR-136-5p,mmu-miR-669a-3-3p,mmu-miR-124-3p,mmu-miR-511-3p,mmu-miR-344e-3p,mmu-miR-186-5p,mmu-miR-9-5p,mmu-miR-669c-3p,mmu-miR-541-5p,mmu-miR-3093-5p,mmu-miR-340-5p,mmu-miR-329-3p,mmu-miR-7b-5p,mmu-miR-1a-3p,mmu-miR-200b-3p,mmu-miR-466f-3p,mmu-miR-466q,mmu-miR-466n-5p,mmu-miR-26a-5p,mmu-miR-200a-3p,mmu-miR-466h-5p,mmu-miR-466b-5p,mmu-miR-466o-5p,mmu-miR-669a-3p,mmu-miR-669o-3p,mmu-miR-1912-3p,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-466j,mmu-miR-466c-5p	0
establishment of glial blood-brain barrier GO0060857	0.0483424	mmu-miR-466i-5p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-let-7b-5p,mmu-miR-466k,mmu-miR-31-5p,mmu-miR-136-5p,mmu-miR-340-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-466j	0
establishment of localization in cell GO0051649	0.00011417045380434785	mmu-miR-3073a-3p,mmu-miR-155-5p,mmu-miR-148b-3p,mmu-miR-302d-3p,mmu-miR-294-3p,mmu-miR-5126,mmu-miR-203-3p,mmu-miR-295-3p,mmu-miR-134-5p,mmu-miR-27a-3p,mmu-miR-339-5p,mmu-miR-466i-5p,mmu-miR-139-5p,mmu-miR-144-3p,mmu-miR-93-5p,mmu-miR-324-3p,mmu-miR-3082-5p,mmu-miR-1264-3p,mmu-miR-664-3p,mmu-miR-539-3p,mmu-miR-362-3p,mmu-miR-210-3p,mmu-miR-653-5p,mmu-miR-152-3p,mmu-miR-497a-5p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-20a-5p,mmu-miR-1943-5p,mmu-miR-223-3p,mmu-miR-743b-3p,mmu-miR-764-5p,mmu-miR-7023-3p,mmu-miR-379-5p,mmu-miR-3087-3p,mmu-miR-665-3p,mmu-miR-320-3p,mmu-miR-1961,mmu-miR-15a-5p,mmu-miR-361-5p,mmu-miR-1199-5p,mmu-miR-669m-3p,mmu-miR-1931,mmu-miR-33-5p,mmu-miR-3105-5p,mmu-miR-1981-5p,mmu-miR-195a-5p,mmu-miR-544-5p,mmu-miR-532-3p,mmu-miR-743a-3p,mmu-miR-33-3p,mmu-miR-764-3p,mmu-miR-380-5p,mmu-miR-19b-3p,mmu-miR-544-3p,mmu-miR-23a-3p,mmu-miR-301b-3p,mmu-miR-760-3p,mmu-let-7b-5p,mmu-miR-301a-3p,mmu-miR-1839-5p,mmu-miR-190a-5p,mmu-miR-181b-5p,mmu-miR-330-5p,mmu-miR-1193-5p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-3085-3p,mmu-miR-24-3p,mmu-miR-672-3p,mmu-miR-106b-5p,mmu-miR-16-5p,mmu-miR-29b-3p,mmu-miR-741-3p,mmu-miR-1843b-5p,mmu-miR-410-3p,mmu-miR-1958,mmu-miR-539-5p,mmu-miR-34c-5p,mmu-miR-1306-5p,mmu-miR-342-3p,mmu-miR-3064-3p,mmu-miR-344d-3p,mmu-miR-129-5p,mmu-miR-3470a,mmu-miR-216b-5p,mmu-miR-381-3p,mmu-miR-20b-5p,mmu-miR-377-3p,mmu-miR-3106-5p,mmu-miR-148a-3p,mmu-miR-1224-5p,mmu-miR-488-5p,mmu-miR-149-5p,mmu-miR-212-3p,mmu-miR-425-5p,mmu-miR-132-3p,mmu-let-7e-5p,mmu-miR-466k,mmu-miR-1195,mmu-miR-374b-5p,mmu-miR-448-3p,mmu-miR-34b-5p,mmu-miR-30b-5p,mmu-miR-449a-5p,mmu-miR-130b-3p,mmu-miR-302b-3p,mmu-miR-3102-3p,mmu-let-7a-5p,mmu-miR-543-3p,mmu-let-7c-5p,mmu-miR-136-5p,mmu-miR-382-5p,mmu-miR-10b-5p,mmu-miR-194-5p,mmu-miR-340-3p,mmu-miR-181c-5p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-384-5p,mmu-miR-128-3p,mmu-miR-124-3p,mmu-miR-204-5p,mmu-miR-30a-5p,mmu-miR-344e-3p,mmu-miR-9-5p,mmu-miR-669c-3p,mmu-miR-3094-5p,mmu-let-7d-5p,mmu-miR-30c-5p,mmu-miR-10a-5p,mmu-let-7f-5p,mmu-miR-106a-5p,mmu-miR-145a-5p,mmu-miR-669h-3p,mmu-miR-1298-5p,mmu-miR-495-3p,mmu-miR-19a-3p,mmu-miR-34a-5p,mmu-miR-541-5p,mmu-miR-669i,mmu-miR-342-5p,mmu-miR-503-5p,mmu-miR-5125,mmu-miR-130a-3p,mmu-miR-30e-5p,mmu-miR-376c-3p,mmu-miR-3064-5p,mmu-miR-185-5p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-434-3p,mmu-miR-3097-3p,mmu-miR-125b-5p,mmu-miR-30d-5p,mmu-miR-340-5p,mmu-miR-504-5p,mmu-miR-3083-5p,mmu-miR-329-3p,mmu-miR-129-1-3p,mmu-miR-122-5p,mmu-miR-429-3p,mmu-miR-133a-3p,mmu-miR-3110-5p,mmu-miR-592-5p,mmu-miR-298-5p,mmu-miR-129-2-3p,mmu-miR-7b-5p,mmu-miR-466i-3p,mmu-miR-3470b,mmu-miR-1a-3p,mmu-miR-335-3p,mmu-miR-466n-3p,mmu-miR-369-3p,mmu-miR-450b-5p,mmu-miR-467a-5p,mmu-miR-143-3p,mmu-miR-669k-3p,mmu-let-7i-5p,mmu-miR-345-3p,mmu-miR-200b-3p,mmu-let-7g-5p,mmu-miR-181d-5p,mmu-miR-466f-3p,mmu-miR-3473a,mmu-miR-582-5p,mmu-miR-22-3p,mmu-miR-466e-5p,mmu-miR-3066-5p,mmu-miR-3473b,mmu-miR-3057-5p,mmu-miR-466q,mmu-miR-1187,mmu-miR-98-5p,mmu-miR-3098-3p,mmu-miR-153-3p,mmu-miR-466a-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-582-3p,mmu-miR-26a-5p,mmu-miR-679-3p,mmu-miR-200a-3p,mmu-miR-466p-5p,mmu-miR-466b-5p,mmu-miR-466o-5p,mmu-miR-150-5p,mmu-miR-28c,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-5101,mmu-miR-466d-3p,mmu-miR-1941-5p,mmu-miR-669b-5p,mmu-miR-3058-5p,mmu-miR-297b-3p,mmu-miR-466c-5p,mmu-miR-28b	0
establishment of mitotic spindle orientation GO0000132	0.0009472250056074767	mmu-miR-5123,mmu-miR-206-3p,mmu-miR-449c-5p,mmu-miR-466i-5p,mmu-miR-144-3p,mmu-miR-539-3p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-20a-5p,mmu-miR-1943-5p,mmu-miR-223-3p,mmu-miR-184-3p,mmu-miR-15a-5p,mmu-miR-1946a,mmu-miR-1199-5p,mmu-miR-669m-3p,mmu-miR-101b-3p,mmu-miR-301b-3p,mmu-miR-21a-5p,mmu-miR-101a-3p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-667-3p,mmu-miR-34c-5p,mmu-miR-29c-3p,mmu-miR-129-5p,mmu-miR-381-3p,mmu-miR-425-5p,mmu-miR-466k,mmu-miR-31-5p,mmu-miR-34b-5p,mmu-miR-449a-5p,mmu-miR-136-5p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-7a-5p,mmu-miR-1946b,mmu-miR-1198-5p,mmu-miR-124-3p,mmu-miR-511-3p,mmu-miR-9-5p,mmu-miR-669c-3p,mmu-miR-34a-5p,mmu-miR-541-5p,mmu-miR-5125,mmu-miR-185-5p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-384-3p,mmu-miR-329-3p,mmu-miR-129-1-3p,mmu-miR-133a-3p,mmu-miR-298-5p,mmu-miR-129-2-3p,mmu-miR-7b-5p,mmu-miR-466i-3p,mmu-miR-466n-3p,mmu-miR-450b-5p,mmu-miR-200b-3p,mmu-miR-466f-3p,mmu-miR-3473a,mmu-miR-466e-5p,mmu-miR-466q,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-26a-5p,mmu-miR-200a-3p,mmu-miR-466p-5p,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-5101,mmu-miR-466d-3p,mmu-miR-669b-5p,mmu-miR-297b-3p	0
establishment of planar polarity GO0001736	0.0037899	mmu-miR-203-3p,mmu-miR-146a-5p,mmu-miR-324-3p,mmu-miR-1948-3p,mmu-miR-362-3p,mmu-miR-20a-5p,mmu-miR-223-3p,mmu-miR-669m-3p,mmu-miR-92a-3p,mmu-miR-19b-3p,mmu-miR-301b-3p,mmu-miR-337-3p,mmu-miR-181a-5p,mmu-miR-3059-5p,mmu-miR-410-3p,mmu-miR-1958,mmu-miR-344d-3p,mmu-miR-425-5p,mmu-miR-1195,mmu-miR-448-3p,mmu-miR-448-5p,mmu-miR-34b-5p,mmu-miR-370-3p,mmu-miR-136-5p,mmu-miR-194-5p,mmu-miR-470-5p,mmu-miR-124-3p,mmu-miR-344e-3p,mmu-miR-186-5p,mmu-miR-9-5p,mmu-miR-669c-3p,mmu-miR-495-3p,mmu-miR-669i,mmu-miR-376c-3p,mmu-miR-297a-5p,mmu-miR-340-5p,mmu-miR-3061-3p,mmu-miR-329-3p,mmu-miR-409-3p,mmu-miR-1191a,mmu-miR-7b-5p,mmu-miR-323-3p,mmu-miR-466n-3p,mmu-miR-466f-3p,mmu-miR-466q,mmu-miR-153-3p,mmu-miR-26a-5p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-466d-3p,mmu-miR-297b-3p	0
establishment of planar polarity of embryonic epithelium GO0042249	0.0272745	mmu-miR-362-3p,mmu-miR-15a-5p,mmu-miR-301b-3p,mmu-miR-181a-5p,mmu-miR-425-5p,mmu-miR-136-5p,mmu-miR-204-5p,mmu-miR-669c-3p,mmu-miR-541-5p,mmu-miR-211-5p,mmu-miR-3097-3p,mmu-miR-329-3p,mmu-miR-7b-5p,mmu-miR-200b-3p,mmu-miR-466f-3p,mmu-miR-466q,mmu-miR-200a-3p,mmu-miR-466a-3p,mmu-miR-466d-3p	0
establishment of protein localization GO0045184	0.0027058	mmu-miR-876-5p,mmu-miR-5123,mmu-miR-339-5p,mmu-miR-466i-5p,mmu-miR-324-3p,mmu-miR-3082-5p,mmu-miR-3074-1-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-223-3p,mmu-miR-665-3p,mmu-miR-15a-5p,mmu-miR-1199-5p,mmu-miR-669m-3p,mmu-miR-19b-3p,mmu-miR-301b-3p,mmu-let-7b-5p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-24-3p,mmu-miR-3068-5p,mmu-miR-129-5p,mmu-miR-532-5p,mmu-miR-149-5p,mmu-miR-5113,mmu-miR-425-5p,mmu-miR-466k,mmu-miR-1195,mmu-miR-31-5p,mmu-miR-34b-5p,mmu-miR-136-5p,mmu-miR-10b-5p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-490-3p,mmu-miR-30a-5p,mmu-miR-9-5p,mmu-miR-30c-5p,mmu-miR-10a-5p,mmu-miR-96-5p,mmu-miR-30e-5p,mmu-miR-185-5p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-340-5p,mmu-miR-592-5p,mmu-miR-298-5p,mmu-miR-7b-5p,mmu-miR-335-3p,mmu-miR-466n-3p,mmu-miR-182-5p,mmu-miR-466f-3p,mmu-miR-3473a,mmu-miR-669n,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-26a-5p,mmu-miR-466h-3p,mmu-miR-466h-5p,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-466d-3p,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-466j,mmu-miR-297b-3p	0
establishment of skin barrier GO0061436	0.0370232	mmu-miR-155-5p,mmu-miR-188-5p,mmu-miR-203-3p,mmu-miR-1948-3p,mmu-miR-3082-5p,mmu-miR-1264-3p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-20a-5p,mmu-miR-665-3p,mmu-miR-15a-5p,mmu-miR-124-5p,mmu-miR-1199-5p,mmu-miR-92a-3p,mmu-let-7b-5p,mmu-miR-490-5p,mmu-miR-3085-3p,mmu-miR-24-3p,mmu-miR-410-3p,mmu-miR-539-5p,mmu-miR-96-3p,mmu-miR-1306-5p,mmu-miR-342-3p,mmu-miR-3064-3p,mmu-miR-344d-3p,mmu-miR-708-5p,mmu-miR-377-3p,mmu-miR-148a-3p,mmu-miR-149-5p,mmu-miR-31-5p,mmu-miR-448-3p,mmu-miR-34b-5p,mmu-miR-376b-3p,mmu-miR-10b-5p,mmu-miR-125b-1-3p,mmu-miR-7a-5p,mmu-miR-124-3p,mmu-miR-344e-3p,mmu-miR-9-5p,mmu-miR-10a-5p,mmu-miR-145a-5p,mmu-miR-669i,mmu-miR-3064-5p,mmu-miR-340-5p,mmu-miR-3061-3p,mmu-miR-384-3p,mmu-miR-329-3p,mmu-miR-129-1-3p,mmu-miR-28a-5p,mmu-miR-133a-3p,mmu-miR-129-2-3p,mmu-miR-409-3p,mmu-miR-1191a,mmu-miR-7b-5p,mmu-miR-466i-3p,mmu-miR-3470b,mmu-miR-1a-3p,mmu-miR-466f-3p,mmu-miR-153-3p,mmu-miR-26a-5p,mmu-miR-150-5p,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-5101	0
euchromatin GO0000791	4.0900505965625e-05	mmu-miR-5114,mmu-miR-206-3p,mmu-miR-134-5p,mmu-miR-1955-5p,mmu-miR-339-5p,mmu-miR-666-3p,mmu-miR-466i-5p,mmu-miR-139-5p,mmu-miR-144-3p,mmu-miR-324-3p,mmu-miR-3082-5p,mmu-miR-3074-1-3p,mmu-miR-27a-5p,mmu-miR-1264-3p,mmu-miR-539-3p,mmu-miR-362-3p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-17-3p,mmu-miR-1188-5p,mmu-miR-3087-3p,mmu-miR-665-3p,mmu-miR-29a-3p,mmu-miR-15a-5p,mmu-miR-344-3p,mmu-miR-491-5p,mmu-miR-361-5p,mmu-miR-1199-5p,mmu-miR-669m-3p,mmu-miR-195a-5p,mmu-miR-214-3p,mmu-miR-216a-5p,mmu-miR-19b-3p,mmu-miR-23a-3p,mmu-miR-107-3p,mmu-miR-101b-3p,mmu-miR-301b-3p,mmu-miR-338-5p,mmu-miR-181b-5p,mmu-miR-101a-3p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-217-5p,mmu-miR-3085-3p,mmu-miR-24-3p,mmu-miR-374c-5p,mmu-miR-199a-5p,mmu-miR-16-5p,mmu-miR-29b-3p,mmu-miR-741-3p,mmu-miR-410-3p,mmu-miR-140-5p,mmu-miR-344c-3p,mmu-miR-539-5p,mmu-miR-146b-5p,mmu-miR-344d-3p,mmu-miR-129-5p,mmu-miR-381-3p,mmu-miR-20b-5p,mmu-miR-532-5p,mmu-miR-377-3p,mmu-miR-3106-5p,mmu-miR-149-5p,mmu-miR-5113,mmu-miR-425-5p,mmu-miR-466k,mmu-miR-1195,mmu-miR-374b-5p,mmu-miR-31-5p,mmu-miR-344f-3p,mmu-miR-34b-5p,mmu-miR-30b-5p,mmu-miR-449a-5p,mmu-miR-3102-3p,mmu-miR-370-3p,mmu-miR-543-3p,mmu-let-7c-5p,mmu-miR-451a,mmu-miR-136-5p,mmu-miR-10b-5p,mmu-miR-375-3p,mmu-miR-181c-5p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-125b-1-3p,mmu-miR-384-5p,mmu-miR-7a-5p,mmu-miR-1839-3p,mmu-miR-690,mmu-miR-128-3p,mmu-miR-1198-5p,mmu-miR-124-3p,mmu-miR-6908-3p,mmu-miR-204-5p,mmu-miR-511-3p,mmu-miR-30a-5p,mmu-miR-344e-3p,mmu-miR-186-5p,mmu-miR-9-5p,mmu-miR-192-5p,mmu-miR-669c-3p,mmu-miR-30c-5p,mmu-miR-10a-5p,mmu-miR-215-5p,mmu-miR-106a-5p,mmu-miR-145a-5p,mmu-miR-203-5p,mmu-miR-380-3p,mmu-miR-495-3p,mmu-miR-34a-5p,mmu-miR-541-5p,mmu-miR-138-5p,mmu-miR-30e-5p,mmu-miR-3064-5p,mmu-miR-185-5p,mmu-miR-297b-5p,mmu-miR-211-5p,mmu-miR-297a-5p,mmu-miR-434-3p,mmu-miR-125b-5p,mmu-miR-30d-5p,mmu-miR-340-5p,mmu-miR-329-3p,mmu-miR-10a-3p,mmu-miR-129-1-3p,mmu-miR-122-5p,mmu-miR-429-3p,mmu-miR-298-5p,mmu-miR-129-2-3p,mmu-miR-7b-5p,mmu-miR-466i-3p,mmu-miR-1a-3p,mmu-miR-466n-3p,mmu-miR-369-3p,mmu-miR-1964-5p,mmu-miR-143-3p,mmu-miR-182-5p,mmu-miR-200b-3p,mmu-miR-181d-5p,mmu-miR-466f-3p,mmu-miR-3473a,mmu-miR-22-3p,mmu-miR-466e-5p,mmu-miR-3473b,mmu-miR-200c-3p,mmu-miR-466q,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466d-5p,mmu-miR-26a-5p,mmu-miR-200a-3p,mmu-miR-466p-5p,mmu-miR-466b-5p,mmu-miR-466o-5p,mmu-miR-150-5p,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-5101,mmu-miR-466d-3p,mmu-miR-297b-3p,mmu-miR-466c-5p	0
eukaryotic 48S preinitiation complex GO0033290	0.0367419	mmu-miR-362-3p,mmu-miR-196b-5p,mmu-miR-331-5p,mmu-miR-1839-5p,mmu-miR-410-3p,mmu-miR-344d-3p,mmu-miR-297c-5p,mmu-miR-196a-5p,mmu-miR-344e-3p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-329-3p,mmu-miR-466i-3p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466m-3p,mmu-miR-669f-3p	0
eukaryotic translation initiation factor 2B complex GO0005851	0.0222071	mmu-miR-362-3p,mmu-miR-196b-5p,mmu-miR-331-5p,mmu-miR-1839-5p,mmu-miR-410-3p,mmu-miR-344d-3p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-196a-5p,mmu-miR-344e-3p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-329-3p,mmu-miR-466i-3p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466m-3p,mmu-miR-669f-3p	0
eukaryotic translation initiation factor 2 complex GO0005850	0.0090605	mmu-miR-362-3p,mmu-miR-362-5p,mmu-miR-196b-5p,mmu-miR-331-5p,mmu-miR-1839-5p,mmu-miR-410-3p,mmu-miR-344d-3p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-196a-5p,mmu-miR-344e-3p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-329-3p,mmu-miR-466i-3p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-26a-5p,mmu-miR-466p-5p,mmu-miR-466m-3p,mmu-miR-669f-3p,mmu-miR-5101,mmu-miR-669b-5p	0
execution phase of apoptosis GO0097194	0.0040720	mmu-miR-5114,mmu-miR-155-5p,mmu-miR-27a-3p,mmu-miR-466i-5p,mmu-miR-539-3p,mmu-miR-362-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-29b-1-5p,mmu-miR-23a-5p,mmu-miR-214-3p,mmu-miR-3099-3p,mmu-miR-23a-3p,mmu-miR-301b-3p,mmu-let-7b-5p,mmu-miR-338-5p,mmu-miR-181b-5p,mmu-miR-101a-3p,mmu-miR-758-3p,mmu-miR-181a-5p,mmu-miR-24-3p,mmu-miR-29b-3p,mmu-miR-199a-3p,mmu-miR-342-3p,mmu-miR-381-3p,mmu-miR-377-3p,mmu-miR-149-5p,mmu-miR-425-5p,mmu-miR-466k,mmu-miR-34b-5p,mmu-miR-376b-3p,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-5119,mmu-miR-690,mmu-miR-1198-5p,mmu-miR-511-3p,mmu-miR-9-5p,mmu-miR-183-5p,mmu-miR-342-5p,mmu-miR-503-5p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-434-3p,mmu-miR-125b-5p,mmu-miR-340-5p,mmu-miR-329-3p,mmu-miR-129-1-3p,mmu-miR-129-2-3p,mmu-miR-466i-3p,mmu-miR-3470b,mmu-miR-125a-5p,mmu-miR-3475-3p,mmu-miR-182-5p,mmu-miR-466f-3p,mmu-miR-351-5p,mmu-miR-466e-5p,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466d-5p,mmu-miR-26a-5p,mmu-miR-466p-5p,mmu-miR-505-5p,mmu-miR-150-5p,mmu-miR-466m-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-466d-3p,mmu-miR-297b-3p	0
exo-alpha-sialidase activity GO0004308	0.0094826	mmu-miR-876-5p,mmu-miR-666-3p,mmu-miR-466i-5p,mmu-miR-1188-5p,mmu-miR-323-5p,mmu-miR-669m-3p,mmu-miR-3102-5p,mmu-miR-1839-5p,mmu-miR-24-3p,mmu-miR-199a-3p,mmu-miR-199b-3p,mmu-miR-3106-5p,mmu-miR-466k,mmu-miR-297c-5p,mmu-miR-709,mmu-miR-1198-5p,mmu-miR-511-3p,mmu-miR-376c-3p,mmu-miR-297b-5p,mmu-miR-297a-5p,mmu-miR-493-3p,mmu-miR-298-5p,mmu-miR-7b-5p,mmu-miR-466n-3p,mmu-miR-466e-5p,mmu-miR-466q,mmu-miR-1187,mmu-miR-466a-5p,mmu-miR-466d-5p,mmu-miR-466p-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-669f-3p,mmu-miR-466d-3p,mmu-miR-297b-3p	0
