#Name	P-value	Info	Regulation_direction
cerebellar granule cell precursor proliferation GO0021930	0.0046306	mmu-miR-155-5p,mmu-miR-15a-5p,mmu-miR-210-3p,mmu-miR-758-3p,mmu-miR-29b-3p,mmu-miR-18a-5p,mmu-miR-29a-3p,mmu-miR-362-5p,mmu-miR-1a-3p,mmu-miR-329-3p,mmu-miR-16-5p,mmu-miR-133a-3p,mmu-miR-425-5p,mmu-miR-17-5p,mmu-miR-362-3p,mmu-miR-344d-3p,mmu-miR-195a-5p,mmu-miR-466i-3p,mmu-miR-669a-3p,mmu-miR-669o-3p,mmu-miR-410-3p,mmu-miR-126a-5p,mmu-miR-344e-3p,mmu-miR-494-3p,mmu-miR-346-3p,mmu-miR-669a-3-3p,mmu-miR-1912-3p	1
cerebellar granule cell precursor tangential migration GO0021935	0.0421564	mmu-miR-758-3p,mmu-miR-223-3p,mmu-miR-1948-3p,mmu-miR-30e-5p,mmu-miR-24-3p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-3085-3p,mmu-miR-3064-5p,mmu-miR-3087-3p,mmu-miR-3470a,mmu-miR-149-5p	1
cerebellum development GO0021549	0.0394052	mmu-miR-15a-5p,mmu-miR-146a-5p,mmu-miR-219a-5p,mmu-miR-190a-5p,mmu-miR-758-3p,mmu-miR-19b-3p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-1948-3p,mmu-miR-101a-3p,mmu-miR-34b-5p,mmu-miR-15b-5p,mmu-miR-30b-5p,mmu-miR-362-5p,mmu-miR-582-5p,mmu-miR-1a-3p,mmu-miR-329-3p,mmu-miR-30e-5p,mmu-miR-296-3p,mmu-miR-133a-3p,mmu-miR-495-3p,mmu-miR-369-3p,mmu-miR-499-5p,mmu-miR-337-3p,mmu-miR-425-5p,mmu-miR-301b-3p,mmu-miR-24-3p,mmu-miR-22-3p,mmu-miR-539-5p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-674-5p,mmu-miR-362-3p,mmu-miR-3085-3p,mmu-miR-298-5p,mmu-miR-669f-3p,mmu-miR-344d-3p,mmu-miR-136-5p,mmu-miR-3473d,mmu-miR-345-3p,mmu-miR-3057-5p,mmu-miR-466i-3p,mmu-miR-185-5p,mmu-miR-324-3p,mmu-miR-410-3p,mmu-miR-148a-3p,mmu-miR-181a-5p,mmu-miR-7b-5p,mmu-miR-344e-3p,mmu-miR-466f-3p,mmu-miR-374b-5p,mmu-miR-1960,mmu-miR-494-3p,mmu-miR-3064-5p,mmu-miR-741-3p,mmu-miR-139-5p,mmu-miR-466i-5p,mmu-miR-7a-5p,mmu-miR-5101,mmu-miR-669b-5p,mmu-miR-488-3p,mmu-miR-138-5p,mmu-miR-466d-5p,mmu-miR-466k,mmu-miR-1961,mmu-miR-3087-3p,mmu-miR-26a-5p,mmu-miR-3470a,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-375-3p,mmu-let-7i-5p,mmu-miR-541-5p,mmu-miR-3473a,mmu-let-7f-5p,mmu-let-7a-5p,mmu-miR-98-5p,mmu-let-7g-5p,mmu-let-7e-5p,mmu-let-7d-5p,mmu-let-7b-5p,mmu-let-7c-5p,mmu-miR-132-3p,mmu-miR-9-5p,mmu-miR-471-3p	1
cerebellum morphogenesis GO0021587	0.0103628	mmu-miR-5125,mmu-miR-19b-3p,mmu-miR-340-5p,mmu-miR-302d-3p,mmu-miR-34b-5p,mmu-miR-129-1-3p,mmu-miR-30e-5p,mmu-miR-302b-3p,mmu-miR-34a-5p,mmu-miR-183-5p,mmu-miR-129-2-3p,mmu-miR-301b-3p,mmu-miR-24-3p,mmu-miR-3085-3p,mmu-miR-324-3p,mmu-miR-3064-5p,mmu-miR-3110-5p,mmu-miR-19a-3p,mmu-miR-669b-5p,mmu-miR-295-3p,mmu-miR-150-5p,mmu-miR-294-3p,mmu-miR-541-5p	1
cerebral cortex development GO0021987	0.0090025	mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-219a-5p,mmu-miR-210-3p,mmu-miR-758-3p,mmu-miR-19b-3p,mmu-miR-20b-5p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-21a-5p,mmu-miR-29b-3p,mmu-miR-101a-3p,mmu-miR-34b-5p,mmu-miR-15b-5p,mmu-miR-3084-3p,mmu-miR-29a-3p,mmu-miR-384-3p,mmu-miR-362-5p,mmu-miR-582-5p,mmu-miR-329-3p,mmu-miR-30e-5p,mmu-miR-199a-5p,mmu-miR-16-5p,mmu-miR-10b-5p,mmu-miR-495-3p,mmu-miR-497a-5p,mmu-miR-3057-3p,mmu-miR-1298-5p,mmu-miR-183-5p,mmu-miR-125b-5p,mmu-miR-669m-5p,mmu-miR-425-5p,mmu-miR-301b-3p,mmu-miR-23b-3p,mmu-miR-23a-3p,mmu-miR-466m-5p,mmu-miR-24-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-200b-3p,mmu-miR-362-3p,mmu-miR-1306-5p,mmu-miR-128-3p,mmu-miR-107-3p,mmu-miR-3572-3p,mmu-miR-298-5p,mmu-miR-331-3p,mmu-miR-124-5p,mmu-miR-466j,mmu-miR-221-3p,mmu-miR-136-5p,mmu-miR-31-5p,mmu-miR-195a-5p,mmu-miR-200c-3p,mmu-miR-222-3p,mmu-miR-450b-3p,mmu-miR-326-3p,mmu-miR-324-3p,mmu-miR-664-3p,mmu-miR-101b-3p,mmu-miR-106a-5p,mmu-miR-466q,mmu-miR-200a-3p,mmu-miR-330-5p,mmu-miR-181a-5p,mmu-miR-137-3p,mmu-miR-467a-5p,mmu-miR-7b-5p,mmu-miR-466h-5p,mmu-miR-667-3p,mmu-miR-448-5p,mmu-miR-27a-3p,mmu-miR-103-3p,mmu-miR-3082-5p,mmu-miR-466f-3p,mmu-miR-324-5p,mmu-miR-17-3p,mmu-miR-144-3p,mmu-miR-3110-5p,mmu-miR-19a-3p,mmu-miR-134-5p,mmu-miR-139-5p,mmu-miR-466i-5p,mmu-miR-3059-5p,mmu-miR-466d-3p,mmu-miR-3474,mmu-miR-7a-5p,mmu-miR-669c-3p,mmu-miR-5101,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-669b-5p,mmu-miR-5126,mmu-miR-322-5p,mmu-miR-138-5p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466k,mmu-miR-1195,mmu-miR-503-5p,mmu-miR-709,mmu-miR-26a-5p,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-1247-5p,mmu-miR-3100-5p,mmu-miR-541-5p,mmu-miR-204-5p,mmu-miR-129-5p,mmu-miR-5113,mmu-let-7e-5p,mmu-let-7b-5p,mmu-miR-9-5p	1
cerebral cortex tangential migration GO0021800	0.0076021	mmu-miR-297b-3p,mmu-miR-200c-3p,mmu-miR-466i-5p,mmu-miR-466d-3p,mmu-miR-669m-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466m-3p,mmu-miR-34b-3p,mmu-miR-466d-5p,mmu-miR-466f,mmu-miR-466k,mmu-miR-1199-5p	0
channel activity GO0015267	0.0086105	mmu-miR-15a-5p,mmu-miR-210-3p,mmu-miR-5125,mmu-miR-29c-3p,mmu-miR-340-5p,mmu-miR-302d-3p,mmu-miR-29b-3p,mmu-miR-29a-3p,mmu-miR-216b-5p,mmu-miR-129-1-3p,mmu-miR-329-3p,mmu-miR-30e-5p,mmu-miR-466a-5p,mmu-miR-302b-3p,mmu-miR-16-5p,mmu-miR-497a-5p,mmu-miR-34a-5p,mmu-miR-499-5p,mmu-miR-425-5p,mmu-miR-129-2-3p,mmu-miR-23a-3p,mmu-miR-29a-5p,mmu-miR-3097-3p,mmu-miR-17-5p,mmu-miR-362-3p,mmu-miR-3085-3p,mmu-miR-466g,mmu-miR-3102-3p,mmu-miR-3098-3p,mmu-miR-466p-5p,mmu-miR-1251-5p,mmu-miR-195a-5p,mmu-miR-3083-5p,mmu-miR-3101-5p,mmu-miR-181a-5p,mmu-miR-3094-5p,mmu-miR-467a-5p,mmu-miR-27a-3p,mmu-miR-466e-5p,mmu-miR-3064-5p,mmu-miR-3110-5p,mmu-miR-466i-5p,mmu-miR-669d-5p,mmu-miR-1197-3p,mmu-miR-295-3p,mmu-miR-466d-5p,mmu-miR-466k,mmu-miR-150-5p,mmu-miR-1187,mmu-miR-3470b,mmu-miR-344f-3p,mmu-miR-294-3p,mmu-miR-1199-5p,mmu-miR-1981-5p,mmu-miR-1195,mmu-miR-3473b,mmu-miR-503-5p,mmu-miR-3087-3p,mmu-miR-449a-5p,mmu-miR-429-3p,mmu-miR-204-5p	1
chaperone-mediated protein complex assembly GO0051131	0.0497679	mmu-miR-15a-5p,mmu-miR-1298-5p,mmu-miR-301b-3p,mmu-miR-297a-5p,mmu-miR-124-5p,mmu-miR-344d-3p,mmu-miR-410-3p,mmu-miR-664-3p,mmu-miR-3073a-3p,mmu-miR-344e-3p,mmu-miR-129-5p	1
chaperone-mediated protein folding GO0061077	0.0238653	mmu-miR-15a-5p,mmu-miR-190a-5p,mmu-miR-362-5p,mmu-miR-329-3p,mmu-miR-320-3p,mmu-miR-301b-3p,mmu-miR-297a-5p,mmu-miR-362-3p,mmu-miR-128-3p,mmu-miR-136-5p,mmu-miR-466i-3p,mmu-miR-324-3p,mmu-miR-7b-5p,mmu-miR-466f-3p,mmu-miR-466m-3p	1
chaperonin-containing T-complex GO0005832	0.0234171	mmu-miR-362-5p,mmu-miR-329-3p,mmu-miR-297a-5p,mmu-miR-362-3p	1
chemical synaptic transmission GO0007268	0.0379925	mmu-miR-155-5p,mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-190a-5p,mmu-miR-5125,mmu-miR-758-3p,mmu-miR-19b-3p,mmu-miR-29c-3p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-302d-3p,mmu-miR-216a-5p,mmu-miR-29b-3p,mmu-miR-34b-5p,mmu-miR-592-5p,mmu-miR-489-3p,mmu-miR-29a-3p,mmu-miR-384-3p,mmu-miR-362-5p,mmu-miR-216b-5p,mmu-miR-205-5p,mmu-miR-329-3p,mmu-miR-30e-5p,mmu-miR-466a-5p,mmu-miR-153-3p,mmu-miR-302b-3p,mmu-miR-1943-5p,mmu-miR-10b-5p,mmu-miR-574-5p,mmu-miR-495-3p,mmu-miR-369-3p,mmu-miR-140-5p,mmu-miR-145a-5p,mmu-miR-183-5p,mmu-miR-669m-5p,mmu-miR-425-5p,mmu-miR-21a-3p,mmu-miR-301b-3p,mmu-miR-377-3p,mmu-miR-466m-5p,mmu-miR-24-3p,mmu-miR-434-3p,mmu-miR-22-3p,mmu-miR-539-5p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-200b-3p,mmu-miR-339-5p,mmu-miR-362-3p,mmu-miR-1306-5p,mmu-miR-3109-3p,mmu-miR-543-3p,mmu-miR-298-5p,mmu-miR-466p-5p,mmu-miR-431-5p,mmu-miR-669e-5p,mmu-miR-194-5p,mmu-miR-669f-3p,mmu-miR-342-3p,mmu-miR-344d-3p,mmu-miR-466j,mmu-miR-136-5p,mmu-miR-297b-3p,mmu-miR-511-3p,mmu-miR-188-5p,mmu-miR-466i-3p,mmu-miR-185-5p,mmu-miR-3103-3p,mmu-miR-324-3p,mmu-miR-203-5p,mmu-miR-410-3p,mmu-miR-1198-5p,mmu-miR-690,mmu-miR-148a-3p,mmu-miR-466q,mmu-miR-200a-3p,mmu-miR-743a-3p,mmu-miR-181a-5p,mmu-miR-297b-5p,mmu-miR-7b-5p,mmu-miR-466h-5p,mmu-miR-344e-3p,mmu-miR-3082-5p,mmu-miR-122-5p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-297c-5p,mmu-miR-374b-5p,mmu-miR-3110-5p,mmu-miR-5119,mmu-miR-544-5p,mmu-miR-741-3p,mmu-miR-19a-3p,mmu-miR-139-5p,mmu-miR-466i-5p,mmu-miR-125b-2-3p,mmu-miR-466d-3p,mmu-miR-669m-3p,mmu-miR-669c-3p,mmu-miR-5101,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-466m-3p,mmu-miR-743b-3p,mmu-miR-3106-5p,mmu-miR-295-3p,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-1927,mmu-miR-876-5p,mmu-miR-466k,mmu-miR-150-5p,mmu-miR-1187,mmu-miR-344c-3p,mmu-miR-3470b,mmu-miR-1912-3p,mmu-miR-3067-5p,mmu-miR-451a,mmu-miR-294-3p,mmu-miR-1199-5p,mmu-miR-5114,mmu-miR-1981-5p,mmu-miR-1195,mmu-miR-709,mmu-miR-466n-3p,mmu-miR-3087-3p,mmu-miR-1958,mmu-miR-26a-5p,mmu-miR-376c-3p,mmu-miR-3097-5p,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-760-5p,mmu-miR-3475-3p,mmu-miR-878-5p,mmu-miR-541-5p,mmu-miR-344-3p,mmu-miR-3473a,mmu-miR-493-3p,mmu-miR-204-5p,mmu-miR-669n,mmu-miR-7a-1-3p,mmu-miR-129-5p,mmu-miR-7a-2-3p,mmu-let-7b-5p,mmu-miR-132-3p,mmu-miR-9-5p	1
chemoattractant activity GO0042056	0.0028805	mmu-miR-155-5p,mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-146a-5p,mmu-miR-758-3p,mmu-miR-20b-5p,mmu-miR-340-5p,mmu-miR-106b-5p,mmu-miR-29b-3p,mmu-miR-126a-3p,mmu-miR-29a-3p,mmu-miR-135a-5p,mmu-miR-329-3p,mmu-miR-214-3p,mmu-miR-1943-5p,mmu-miR-16-5p,mmu-miR-93-5p,mmu-miR-10b-5p,mmu-miR-20a-5p,mmu-miR-495-3p,mmu-miR-34a-5p,mmu-miR-499-5p,mmu-miR-539-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-200b-3p,mmu-miR-339-5p,mmu-miR-362-3p,mmu-miR-543-3p,mmu-miR-298-5p,mmu-miR-124-5p,mmu-miR-194-5p,mmu-miR-31-5p,mmu-miR-511-3p,mmu-miR-381-3p,mmu-miR-466i-3p,mmu-miR-185-5p,mmu-miR-466c-5p,mmu-miR-106a-5p,mmu-miR-466q,mmu-miR-297b-5p,mmu-miR-27a-3p,mmu-miR-466f-3p,mmu-miR-297c-5p,mmu-miR-3086-3p,mmu-miR-17-3p,mmu-miR-6908-3p,mmu-miR-669c-3p,mmu-miR-466b-5p,mmu-miR-1197-3p,mmu-miR-466o-5p,mmu-miR-150-5p,mmu-miR-344c-3p,mmu-miR-27b-3p,mmu-miR-1195,mmu-miR-673-5p,mmu-miR-709,mmu-miR-541-5p,mmu-miR-344-3p,mmu-miR-3473a	1
chemokine-mediated signaling pathway GO0070098	0.0035562	mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-219a-5p,mmu-miR-210-3p,mmu-miR-33-5p,mmu-miR-5125,mmu-miR-758-3p,mmu-miR-340-5p,mmu-miR-302d-3p,mmu-miR-101a-3p,mmu-miR-34b-5p,mmu-miR-484,mmu-miR-592-5p,mmu-miR-29a-3p,mmu-miR-205-5p,mmu-miR-129-1-3p,mmu-miR-329-3p,mmu-miR-296-3p,mmu-miR-214-3p,mmu-miR-302b-3p,mmu-miR-1943-5p,mmu-miR-10b-5p,mmu-miR-495-3p,mmu-miR-140-5p,mmu-miR-129-2-3p,mmu-miR-186-5p,mmu-miR-17-5p,mmu-miR-674-5p,mmu-miR-665-3p,mmu-miR-339-5p,mmu-miR-362-3p,mmu-miR-128-3p,mmu-miR-3085-3p,mmu-miR-376b-3p,mmu-miR-669f-3p,mmu-miR-3473d,mmu-miR-297b-3p,mmu-miR-532-3p,mmu-miR-466i-3p,mmu-miR-743a-3p,mmu-miR-27a-3p,mmu-miR-122-5p,mmu-miR-466f-3p,mmu-miR-3086-3p,mmu-miR-3064-5p,mmu-miR-3110-5p,mmu-miR-466i-5p,mmu-miR-3059-5p,mmu-miR-466d-3p,mmu-miR-669m-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-743b-3p,mmu-miR-295-3p,mmu-miR-466d-5p,mmu-miR-466k,mmu-miR-150-5p,mmu-miR-294-3p,mmu-miR-27b-3p,mmu-miR-1981-5p,mmu-miR-673-5p,mmu-miR-466n-3p,mmu-miR-3470a,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-669n,mmu-miR-1188-5p,mmu-miR-9-5p,mmu-miR-3086-5p	1
chemokine activity GO0008009	0.0122888	mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-210-3p,mmu-miR-33-5p,mmu-miR-5125,mmu-miR-758-3p,mmu-miR-340-5p,mmu-miR-302d-3p,mmu-miR-34b-5p,mmu-miR-29a-3p,mmu-miR-129-1-3p,mmu-miR-329-3p,mmu-miR-296-3p,mmu-miR-214-3p,mmu-miR-302b-3p,mmu-miR-1943-5p,mmu-miR-10b-5p,mmu-miR-495-3p,mmu-miR-140-5p,mmu-miR-129-2-3p,mmu-miR-186-5p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-339-5p,mmu-miR-362-3p,mmu-miR-128-3p,mmu-miR-3085-3p,mmu-miR-669f-3p,mmu-miR-297b-3p,mmu-miR-466i-3p,mmu-miR-743a-3p,mmu-miR-297b-5p,mmu-miR-27a-3p,mmu-miR-122-5p,mmu-miR-466f-3p,mmu-miR-297c-5p,mmu-miR-3086-3p,mmu-miR-3064-5p,mmu-miR-3110-5p,mmu-miR-466i-5p,mmu-miR-466d-3p,mmu-miR-669m-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-743b-3p,mmu-miR-295-3p,mmu-miR-466d-5p,mmu-miR-466k,mmu-miR-150-5p,mmu-miR-294-3p,mmu-miR-27b-3p,mmu-miR-871-5p,mmu-miR-1981-5p,mmu-miR-673-5p,mmu-miR-466n-3p,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-1188-5p,mmu-miR-9-5p	1
chloride ion homeostasis GO0055064	0.0464898	mmu-miR-15a-5p,mmu-miR-223-3p,mmu-miR-329-3p,mmu-miR-301b-3p,mmu-miR-24-3p,mmu-miR-297a-5p,mmu-miR-362-3p,mmu-miR-344d-3p,mmu-miR-136-5p,mmu-miR-466i-3p,mmu-miR-324-3p,mmu-miR-410-3p,mmu-miR-664-3p,mmu-miR-679-5p,mmu-miR-297b-5p,mmu-miR-7b-5p,mmu-miR-344e-3p,mmu-miR-466f-3p,mmu-miR-297c-5p,mmu-miR-466m-3p,mmu-miR-1195,mmu-miR-3097-5p,mmu-miR-9-5p	1
chloride transport GO0006821	0.0406943	mmu-miR-10a-5p,mmu-miR-15a-5p,mmu-miR-190a-5p,mmu-miR-19b-3p,mmu-miR-182-5p,mmu-miR-340-5p,mmu-miR-34b-5p,mmu-miR-582-5p,mmu-miR-1a-3p,mmu-miR-329-3p,mmu-miR-199a-5p,mmu-miR-466a-5p,mmu-miR-153-3p,mmu-miR-1264-3p,mmu-miR-10b-5p,mmu-miR-369-3p,mmu-miR-148b-3p,mmu-miR-425-5p,mmu-miR-301b-3p,mmu-miR-377-3p,mmu-miR-24-3p,mmu-miR-199a-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-674-5p,mmu-miR-339-5p,mmu-miR-362-3p,mmu-miR-1306-5p,mmu-miR-764-3p,mmu-miR-298-5p,mmu-miR-466p-5p,mmu-miR-152-3p,mmu-miR-431-5p,mmu-miR-540-5p,mmu-miR-669e-5p,mmu-miR-194-5p,mmu-miR-136-5p,mmu-miR-3473d,mmu-miR-511-3p,mmu-miR-96-5p,mmu-miR-466i-3p,mmu-miR-151-3p,mmu-miR-324-3p,mmu-miR-664-3p,mmu-miR-1198-5p,mmu-miR-148a-3p,mmu-miR-466q,mmu-miR-181a-5p,mmu-miR-297b-5p,mmu-miR-7b-5p,mmu-miR-3105-5p,mmu-miR-27a-3p,mmu-miR-122-5p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-206-3p,mmu-miR-297c-5p,mmu-miR-374b-5p,mmu-miR-1947-5p,mmu-miR-5110,mmu-miR-1960,mmu-miR-139-5p,mmu-miR-6908-3p,mmu-miR-7a-5p,mmu-miR-669c-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466b-3p,mmu-miR-1933-3p,mmu-miR-411-5p,mmu-miR-488-3p,mmu-miR-466m-3p,mmu-miR-3106-5p,mmu-miR-1927,mmu-miR-1187,mmu-miR-1199-5p,mmu-miR-27b-3p,mmu-miR-5114,mmu-miR-1195,mmu-miR-673-5p,mmu-miR-3097-5p,mmu-miR-149-5p,mmu-miR-3475-3p,mmu-miR-541-5p,mmu-miR-129-5p,mmu-miR-9-5p	1
cholesterol biosynthetic process GO0006695	0.0263175	mmu-miR-758-3p,mmu-miR-29c-3p,mmu-miR-29b-3p,mmu-miR-34b-5p,mmu-miR-29a-3p,mmu-miR-362-5p,mmu-miR-329-3p,mmu-miR-30e-5p,mmu-miR-466a-5p,mmu-miR-382-5p,mmu-miR-377-3p,mmu-miR-24-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-1955-5p,mmu-miR-362-3p,mmu-miR-298-5p,mmu-miR-466p-5p,mmu-miR-136-5p,mmu-miR-96-5p,mmu-miR-324-3p,mmu-miR-466f-3p,mmu-miR-466e-5p,mmu-miR-466i-5p,mmu-miR-466m-3p,mmu-miR-125a-3p,mmu-miR-466d-5p,mmu-miR-466k,mmu-miR-1187,mmu-miR-709,mmu-miR-26a-5p,mmu-miR-149-5p,mmu-miR-9-5p	1
cholesterol efflux GO0033344	0.0085539	mmu-miR-33-5p,mmu-miR-758-3p,mmu-miR-203-3p,mmu-miR-142a-5p,mmu-miR-19b-3p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-362-5p,mmu-miR-329-3p,mmu-miR-425-5p,mmu-miR-301b-3p,mmu-miR-24-3p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-362-3p,mmu-miR-3572-3p,mmu-miR-33-3p,mmu-miR-26b-5p,mmu-miR-136-5p,mmu-miR-324-3p,mmu-miR-7b-5p,mmu-miR-122-5p,mmu-miR-144-3p,mmu-miR-1981-5p,mmu-miR-1195,mmu-miR-26a-5p,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-340-3p,mmu-let-7b-5p,mmu-miR-9-5p	1
cholesterol homeostasis GO0042632	0.0030573	mmu-miR-155-5p,mmu-miR-15a-5p,mmu-miR-33-5p,mmu-miR-5125,mmu-miR-758-3p,mmu-miR-203-3p,mmu-miR-142a-5p,mmu-miR-19b-3p,mmu-miR-20b-5p,mmu-miR-29c-3p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-302d-3p,mmu-miR-29b-3p,mmu-miR-592-5p,mmu-miR-29a-3p,mmu-miR-362-5p,mmu-miR-205-5p,mmu-miR-129-1-3p,mmu-miR-217-5p,mmu-miR-135a-5p,mmu-miR-335-3p,mmu-miR-92a-3p,mmu-miR-199a-5p,mmu-miR-302b-3p,mmu-miR-1264-3p,mmu-miR-135b-5p,mmu-miR-34a-5p,mmu-miR-1298-5p,mmu-miR-425-5p,mmu-miR-129-2-3p,mmu-miR-301b-3p,mmu-miR-539-3p,mmu-miR-186-5p,mmu-miR-24-3p,mmu-miR-22-3p,mmu-miR-3060-3p,mmu-miR-297a-5p,mmu-miR-146b-5p,mmu-miR-17-5p,mmu-miR-665-3p,mmu-miR-3085-3p,mmu-miR-33-3p,mmu-miR-298-5p,mmu-miR-26b-5p,mmu-miR-344d-3p,mmu-miR-136-5p,mmu-miR-195a-5p,mmu-miR-381-3p,mmu-miR-345-3p,mmu-miR-361-5p,mmu-miR-326-3p,mmu-miR-410-3p,mmu-miR-106a-5p,mmu-miR-126a-5p,mmu-miR-1941-5p,mmu-miR-200a-3p,mmu-miR-743a-3p,mmu-miR-330-5p,mmu-miR-181a-5p,mmu-miR-467b-5p,mmu-miR-7b-5p,mmu-miR-344e-3p,mmu-miR-122-5p,mmu-miR-144-3p,mmu-miR-3064-5p,mmu-miR-3110-5p,mmu-miR-5119,mmu-miR-3104-3p,mmu-miR-19a-3p,mmu-miR-134-5p,mmu-miR-669m-3p,mmu-miR-5101,mmu-miR-1933-3p,mmu-miR-669b-5p,mmu-miR-743b-3p,mmu-miR-3106-5p,mmu-miR-138-5p,mmu-miR-295-3p,mmu-miR-1927,mmu-miR-294-3p,mmu-miR-1981-5p,mmu-miR-1195,mmu-miR-709,mmu-miR-26a-5p,mmu-miR-149-5p,mmu-miR-124-3p,mmu-miR-3970,mmu-miR-541-5p,mmu-miR-204-5p,mmu-miR-340-3p,mmu-miR-669n,mmu-miR-129-5p,mmu-let-7e-5p,mmu-let-7b-5p,mmu-miR-9-5p	1
cholesterol transport GO0030301	0.0333566	mmu-miR-33-5p,mmu-miR-758-3p,mmu-miR-142a-5p,mmu-miR-19b-3p,mmu-miR-340-5p,mmu-miR-223-3p,mmu-miR-29a-3p,mmu-miR-362-5p,mmu-miR-329-3p,mmu-miR-125b-5p,mmu-miR-425-5p,mmu-miR-301b-3p,mmu-miR-24-3p,mmu-miR-17-5p,mmu-miR-362-3p,mmu-miR-33-3p,mmu-miR-136-5p,mmu-miR-345-3p,mmu-miR-466i-3p,mmu-miR-324-3p,mmu-miR-1941-5p,mmu-miR-122-5p,mmu-miR-466f-3p,mmu-miR-201-5p,mmu-miR-144-3p,mmu-miR-1981-5p,mmu-miR-26a-5p,mmu-miR-124-3p,mmu-let-7b-5p,mmu-miR-9-5p	1
choline kinase activity GO0004103	0.0094031	mmu-miR-15a-5p,mmu-miR-34b-5p,mmu-miR-335-3p	1
choline metabolic process GO0019695	0.0345632	mmu-miR-15a-5p,mmu-miR-219a-5p,mmu-miR-32-5p,mmu-miR-34b-5p,mmu-miR-335-3p,mmu-miR-144-3p,mmu-miR-132-3p,mmu-miR-9-5p	1
chondrocyte development GO0002063	0.0317010	mmu-miR-338-3p,mmu-miR-100-5p,mmu-miR-362-5p,mmu-miR-217-5p,mmu-miR-329-3p,mmu-miR-92a-3p,mmu-miR-455-3p,mmu-miR-93-5p,mmu-miR-133a-3p,mmu-miR-20a-5p,mmu-miR-369-3p,mmu-miR-34c-5p,mmu-miR-145a-5p,mmu-miR-23a-3p,mmu-miR-99a-5p,mmu-miR-297a-5p,mmu-miR-17-5p,mmu-miR-362-3p,mmu-miR-99b-5p,mmu-miR-124-5p,mmu-miR-344d-3p,mmu-miR-466i-3p,mmu-miR-324-3p,mmu-miR-500-3p,mmu-miR-410-3p,mmu-miR-106a-5p,mmu-miR-181a-5p,mmu-miR-370-3p,mmu-miR-344e-3p,mmu-miR-501-3p,mmu-miR-27a-3p,mmu-miR-374b-5p,mmu-miR-5101,mmu-miR-211-5p,mmu-miR-26a-5p,mmu-miR-124-3p,mmu-miR-3082-3p,mmu-miR-204-5p,mmu-miR-129-5p,mmu-miR-202-3p,mmu-let-7b-5p,mmu-miR-9-5p	1
