#Name	P-value	Info	Regulation_direction
exo-alpha-sialidase activity GO0004308	0.0237812	mmu-miR-24-3p,mmu-miR-466n-3p,mmu-miR-3106-5p,mmu-miR-1188-5p,mmu-miR-709,mmu-miR-3102-5p,mmu-miR-669m-3p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-199b-3p,mmu-miR-199a-3p,mmu-miR-1198-5p,mmu-miR-1839-5p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-297c-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-876-5p,mmu-miR-493-3p,mmu-miR-669f-3p,mmu-miR-323-5p,mmu-miR-376c-3p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-666-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-466e-5p,mmu-miR-466d-5p	0
ganglioside catabolic process GO0006689	0.0172572	mmu-miR-24-3p,mmu-miR-466n-3p,mmu-miR-3106-5p,mmu-miR-1188-5p,mmu-miR-340-5p,mmu-miR-709,mmu-miR-3102-5p,mmu-miR-669m-3p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-199b-3p,mmu-miR-199a-3p,mmu-miR-124-3p,mmu-miR-1198-5p,mmu-miR-1839-5p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-297c-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-876-5p,mmu-miR-493-3p,mmu-miR-669f-3p,mmu-miR-323-5p,mmu-miR-376c-3p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-666-3p,mmu-miR-451a,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-9-5p,mmu-miR-466e-5p,mmu-miR-466d-5p	0
innate immune response in mucosa GO0002227	0.0055038	mmu-miR-203-3p,mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
inner ear receptor cell differentiation GO0060113	0.0280320	mmu-miR-374b-5p,mmu-miR-344d-3p,mmu-miR-466n-3p,mmu-miR-344e-3p,mmu-miR-410-3p,mmu-miR-466f-3p,mmu-miR-3572-3p,mmu-miR-3057-5p,mmu-miR-19b-3p,mmu-miR-185-5p,mmu-let-7b-5p,mmu-miR-301b-3p,mmu-miR-190a-5p,mmu-let-7c-5p,mmu-miR-181a-5p,mmu-miR-3473a,mmu-let-7d-5p,mmu-let-7e-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-369-3p,mmu-miR-467d-3p,mmu-let-7i-5p,mmu-let-7f-5p,mmu-miR-1961,mmu-miR-297b-3p,mmu-miR-297c-3p,mmu-miR-669c-3p,mmu-miR-7b-5p,mmu-miR-466q,mmu-let-7a-5p,mmu-miR-669b-5p,mmu-let-7g-5p,mmu-miR-98-5p,mmu-miR-467c-3p,mmu-miR-466d-3p,mmu-miR-467e-3p	0
interleukin-33-mediated signaling pathway GO0038172	0.0264944	mmu-miR-487b-3p,mmu-miR-149-5p,mmu-miR-9-5p	0
interleukin-33 production GO0072639	0.0466463	mmu-miR-466m-3p,mmu-miR-181a-5p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-297b-3p,mmu-miR-466d-3p,mmu-miR-541-5p	0
intestine smooth muscle contraction GO0014827	0.0015007	mmu-miR-466n-3p,mmu-miR-669m-3p,mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466j,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466d-3p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
inward rectifier potassium channel activity GO0005242	0.0466463	mmu-miR-24-3p,mmu-miR-362-3p,mmu-miR-5123,mmu-miR-362-5p,mmu-miR-340-5p,mmu-miR-466f-3p,mmu-miR-3110-5p,mmu-miR-1943-5p,mmu-miR-19b-3p,mmu-miR-223-3p,mmu-miR-33-5p,mmu-miR-425-5p,mmu-miR-185-5p,mmu-miR-466i-5p,mmu-miR-150-5p,mmu-miR-488-3p,mmu-let-7b-5p,mmu-miR-124-3p,mmu-miR-1199-5p,mmu-miR-15a-5p,mmu-miR-758-3p,mmu-miR-5125,mmu-miR-30e-5p,mmu-miR-1195,mmu-miR-1931,mmu-miR-329-3p,mmu-miR-181a-5p,mmu-miR-741-3p,mmu-miR-3473a,mmu-miR-466j,mmu-miR-323-3p,mmu-miR-1927,mmu-miR-365-3p,mmu-miR-669m-5p,mmu-miR-376c-3p,mmu-miR-679-3p,mmu-miR-669c-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466q,mmu-miR-383-5p,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-miR-669b-5p,mmu-miR-26a-5p,mmu-miR-873a-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-466o-5p,mmu-miR-466b-5p,mmu-miR-466c-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
iron ion binding GO0005506	0.0192781	mmu-miR-155-5p,mmu-miR-24-3p,mmu-miR-362-3p,mmu-miR-3064-5p,mmu-miR-466n-3p,mmu-miR-1981-5p,mmu-miR-362-5p,mmu-miR-132-3p,mmu-miR-709,mmu-miR-3059-5p,mmu-miR-466f-3p,mmu-miR-3110-5p,mmu-miR-335-5p,mmu-miR-129-1-3p,mmu-miR-466i-3p,mmu-miR-350-3p,mmu-miR-3102-5p,mmu-miR-129-2-3p,mmu-miR-223-3p,mmu-miR-379-5p,mmu-miR-466m-3p,mmu-miR-669m-3p,mmu-miR-18a-5p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-494-3p,mmu-miR-122-5p,mmu-miR-3085-3p,mmu-miR-150-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-1912-3p,mmu-miR-3074-5p,mmu-miR-1198-5p,mmu-miR-1839-5p,mmu-miR-1193-5p,mmu-miR-5125,mmu-miR-136-5p,mmu-miR-1195,mmu-miR-495-3p,mmu-miR-329-3p,mmu-miR-181a-5p,mmu-miR-212-3p,mmu-miR-466a-5p,mmu-miR-3470a,mmu-miR-18b-5p,mmu-miR-582-5p,mmu-miR-466p-5p,mmu-miR-466b-3p,mmu-let-7e-5p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-455-5p,mmu-miR-135b-5p,mmu-miR-29a-3p,mmu-miR-135a-5p,mmu-miR-466j,mmu-miR-674-5p,mmu-miR-1927,mmu-miR-672-5p,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-3473d,mmu-miR-1187,mmu-miR-664-3p,mmu-miR-3970,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-9-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
isoleucine-tRNA ligase activity GO0004822	0.0192781	mmu-miR-466n-3p,mmu-miR-466m-3p,mmu-miR-669m-3p,mmu-miR-466i-5p,mmu-miR-741-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-323-3p,mmu-miR-669f-3p,mmu-miR-376c-3p,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466d-3p,mmu-miR-466d-5p	0
isoleucyl-tRNA aminoacylation GO0006428	0.0192781	mmu-miR-466n-3p,mmu-miR-466m-3p,mmu-miR-669m-3p,mmu-miR-466i-5p,mmu-miR-741-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-323-3p,mmu-miR-669f-3p,mmu-miR-376c-3p,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466d-3p,mmu-miR-466d-5p	0
lipid transfer activity GO0120013	0.0490205	mmu-miR-362-3p,mmu-miR-466f-3p,mmu-miR-466i-3p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-1198-5p,mmu-miR-297b-5p,mmu-miR-329-3p,mmu-miR-466a-5p,mmu-miR-297c-5p,mmu-miR-466p-5p,mmu-miR-466j,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-miR-466h-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
maintenance of DNA repeat elements GO0043570	0.0280320	mmu-miR-155-5p,mmu-miR-344d-3p,mmu-miR-344e-3p,mmu-miR-410-3p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-466f-3p,mmu-miR-124-3p	1
methyltransferase activity GO0008168	0.0300269	mmu-miR-361-5p,mmu-miR-17-5p,mmu-miR-370-3p,mmu-miR-5116,mmu-miR-342-3p,mmu-miR-3074-1-3p,mmu-miR-152-3p,mmu-miR-425-5p,mmu-miR-466i-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-29b-3p,mmu-miR-136-5p,mmu-miR-148a-3p,mmu-miR-495-3p,mmu-miR-143-3p,mmu-miR-377-3p,mmu-miR-466a-5p,mmu-miR-582-5p,mmu-miR-466p-5p,mmu-miR-29a-3p,mmu-miR-148b-3p,mmu-miR-466j,mmu-miR-532-5p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-126a-3p,mmu-miR-466k,mmu-miR-7b-5p,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-541-5p,mmu-miR-466o-5p,mmu-miR-466b-5p,mmu-miR-466e-5p,mmu-miR-466c-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
monounsaturated fatty acid biosynthetic process GO1903966	0.0357099	mmu-miR-24-3p,mmu-miR-362-5p,mmu-miR-3102-5p,mmu-miR-223-3p,mmu-miR-466i-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-3074-5p,mmu-miR-1195,mmu-miR-181a-5p,mmu-miR-466a-5p,mmu-miR-3470a,mmu-miR-466p-5p,mmu-let-7e-5p,mmu-miR-135b-5p,mmu-miR-135a-5p,mmu-miR-674-5p,mmu-miR-1927,mmu-miR-3473d,mmu-miR-1187,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-149-5p,mmu-miR-9-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p	0
myosin VII complex GO0031477	0.0366758	mmu-miR-466n-3p,mmu-miR-466f-3p,mmu-miR-3572-3p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-467d-3p,mmu-miR-297b-3p,mmu-miR-297c-3p,mmu-miR-669c-3p,mmu-miR-466q,mmu-miR-467c-3p,mmu-miR-466d-3p,mmu-miR-467e-3p	0
negative regulation by host of viral process GO0044793	0.0055038	mmu-miR-224-5p,mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of ATP-dependent activity GO0032780	0.0168503	mmu-miR-324-3p,mmu-miR-34b-5p,mmu-miR-466i-5p,mmu-miR-30b-3p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-9-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of cysteine-type endopeptidase activity GO2000117	0.0055038	mmu-miR-3105-5p,mmu-miR-466f-3p,mmu-miR-184-3p,mmu-miR-3572-3p,mmu-miR-1943-5p,mmu-miR-329-5p,mmu-miR-34b-5p,mmu-miR-466m-3p,mmu-miR-425-5p,mmu-miR-5110,mmu-miR-185-5p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-1198-5p,mmu-miR-5125,mmu-miR-741-3p,mmu-miR-466a-5p,mmu-miR-3473a,mmu-miR-466p-5p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-186-5p,mmu-miR-369-5p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-669c-3p,mmu-miR-466k,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of early endosome to late endosome transport GO2000642	0.0125072	mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-541-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of gastric acid secretion GO0060455	0.0168503	mmu-miR-24-3p,mmu-miR-185-5p,mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-3473a,mmu-miR-466p-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of glucose catabolic process to lactate via pyruvate GO1904024	0.0343773	mmu-miR-24-3p,mmu-miR-335-5p,mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466m-5p,mmu-miR-138-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of lipopolysaccharide-mediated signaling pathway GO0031665	0.0031741	mmu-miR-141-3p,mmu-miR-466i-5p,mmu-miR-200a-3p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of luteinizing hormone secretion GO0033685	0.0015007	mmu-miR-466n-3p,mmu-miR-669m-3p,mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466j,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466d-3p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of membrane potential GO0045837	0.0343773	mmu-miR-146a-5p,mmu-miR-142a-3p,mmu-miR-181b-5p,mmu-miR-125b-5p,mmu-miR-223-3p,mmu-miR-210-5p,mmu-miR-466i-5p,mmu-miR-124-3p,mmu-miR-221-3p,mmu-miR-143-3p,mmu-miR-125a-5p,mmu-miR-466j,mmu-let-7i-5p,mmu-miR-669m-5p,mmu-miR-410-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-351-5p,mmu-miR-98-5p,mmu-miR-670-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of single-species biofilm formation in or on host organism GO1900229	0.0019424	mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of substrate adhesion-dependent cell spreading GO1900025	0.0238459	mmu-miR-744-5p,mmu-miR-320-3p,mmu-miR-5101,mmu-miR-466f-3p,mmu-miR-466i-5p,mmu-miR-21a-5p,mmu-miR-204-5p,mmu-miR-211-5p,mmu-miR-136-5p,mmu-miR-190a-5p,mmu-miR-466a-5p,mmu-miR-543-3p,mmu-miR-466p-5p,mmu-miR-466j,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-miR-669b-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-9-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
negative regulation of timing of anagen GO0051886	0.0375357	mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466n-5p	0
negative regulation of viral process GO0048525	0.0019424	mmu-miR-466i-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
neuron cellular homeostasis GO0070050	0.0402330	mmu-miR-5114,mmu-miR-20a-5p,mmu-miR-24-3p,mmu-miR-374b-5p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-384-3p,mmu-miR-3106-5p,mmu-miR-331-3p,mmu-miR-181b-5p,mmu-miR-344e-3p,mmu-miR-206-3p,mmu-miR-410-3p,mmu-miR-1306-5p,mmu-miR-17-5p,mmu-miR-362-5p,mmu-miR-5101,mmu-miR-101b-3p,mmu-miR-340-5p,mmu-miR-324-3p,mmu-miR-592-5p,mmu-miR-139-5p,mmu-miR-194-5p,mmu-miR-466f-3p,mmu-miR-16-5p,mmu-miR-466i-3p,mmu-miR-350-3p,mmu-miR-3057-5p,mmu-miR-544-5p,mmu-miR-19b-3p,mmu-miR-34b-5p,mmu-miR-466m-3p,mmu-miR-425-5p,mmu-miR-486a-5p,mmu-miR-185-5p,mmu-miR-466i-5p,mmu-miR-486b-5p,mmu-miR-122-5p,mmu-miR-488-3p,mmu-let-7b-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-758-3p,mmu-miR-301b-3p,mmu-miR-204-5p,mmu-miR-1a-3p,mmu-miR-5125,mmu-miR-297b-5p,mmu-miR-183-5p,mmu-miR-328-3p,mmu-miR-30e-5p,mmu-miR-190a-5p,mmu-miR-1931,mmu-miR-106a-5p,mmu-miR-329-3p,mmu-let-7c-5p,mmu-miR-181a-5p,mmu-miR-466a-5p,mmu-miR-3473a,mmu-miR-8103,mmu-miR-543-3p,mmu-miR-200b-3p,mmu-miR-297c-5p,mmu-miR-466p-5p,mmu-miR-466b-3p,mmu-let-7d-5p,mmu-let-7e-5p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-181d-5p,mmu-miR-29a-3p,mmu-miR-135a-5p,mmu-miR-369-3p,mmu-miR-466j,mmu-let-7i-5p,mmu-let-7f-5p,mmu-miR-493-3p,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1961,mmu-miR-1187,mmu-miR-664-3p,mmu-miR-451a,mmu-miR-669c-3p,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-let-7a-5p,mmu-miR-669b-5p,mmu-miR-26a-5p,mmu-miR-144-3p,mmu-miR-181c-5p,mmu-let-7g-5p,mmu-miR-3475-3p,mmu-miR-98-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-9-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
oligosaccharide catabolic process GO0009313	0.0172572	mmu-miR-24-3p,mmu-miR-466n-3p,mmu-miR-3106-5p,mmu-miR-1188-5p,mmu-miR-340-5p,mmu-miR-709,mmu-miR-3102-5p,mmu-miR-669m-3p,mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-199b-3p,mmu-miR-199a-3p,mmu-miR-124-3p,mmu-miR-1198-5p,mmu-miR-1839-5p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-297c-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-876-5p,mmu-miR-493-3p,mmu-miR-669f-3p,mmu-miR-323-5p,mmu-miR-376c-3p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-666-3p,mmu-miR-451a,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-9-5p,mmu-miR-466e-5p,mmu-miR-466d-5p	0
operant conditioning GO0035106	0.0343773	mmu-miR-24-3p,mmu-miR-466n-3p,mmu-miR-362-5p,mmu-miR-3062-5p,mmu-miR-19b-3p,mmu-miR-669m-3p,mmu-miR-466i-5p,mmu-miR-301b-3p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-466j,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-466q,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466d-3p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
oxytocin receptor activity GO0004990	0.0055038	mmu-miR-185-5p,mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-3473a,mmu-miR-466p-5p,mmu-miR-466j,mmu-miR-669m-5p,mmu-miR-1187,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-466m-5p,mmu-miR-466h-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
palmitoyl-CoA 9-desaturase activity GO0032896	0.0357099	mmu-miR-24-3p,mmu-miR-362-5p,mmu-miR-3102-5p,mmu-miR-223-3p,mmu-miR-466i-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-3074-5p,mmu-miR-1195,mmu-miR-181a-5p,mmu-miR-466a-5p,mmu-miR-3470a,mmu-miR-466p-5p,mmu-let-7e-5p,mmu-miR-135b-5p,mmu-miR-135a-5p,mmu-miR-674-5p,mmu-miR-1927,mmu-miR-3473d,mmu-miR-1187,mmu-miR-466k,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-149-5p,mmu-miR-9-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p	0
palmitoyl-CoA hydrolase activity GO0016290	0.0115291	mmu-miR-362-3p,mmu-miR-210-3p,mmu-miR-324-3p,mmu-miR-709,mmu-miR-466f-3p,mmu-miR-342-3p,mmu-miR-466i-3p,mmu-miR-466m-3p,mmu-miR-466i-5p,mmu-miR-329-3p,mmu-miR-377-3p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-466j,mmu-miR-1843a-3p,mmu-miR-669m-5p,mmu-miR-297b-3p,mmu-miR-466k,mmu-miR-7b-5p,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
peptidase activity GO0008233	0.0333722	mmu-miR-10a-5p,mmu-miR-874-3p,mmu-miR-339-3p,mmu-miR-195a-5p,mmu-miR-24-3p,mmu-miR-344d-3p,mmu-miR-362-3p,mmu-miR-23a-5p,mmu-miR-3064-5p,mmu-miR-466n-3p,mmu-miR-3106-5p,mmu-miR-181b-5p,mmu-miR-339-5p,mmu-miR-344e-3p,mmu-miR-320-3p,mmu-miR-410-3p,mmu-miR-210-3p,mmu-miR-17-5p,mmu-miR-370-3p,mmu-miR-324-3p,mmu-miR-132-3p,mmu-miR-709,mmu-miR-139-5p,mmu-miR-466f-3p,mmu-miR-126a-5p,mmu-miR-129-1-3p,mmu-miR-466i-3p,mmu-miR-3470b,mmu-miR-129-2-3p,mmu-miR-3083-5p,mmu-miR-19b-3p,mmu-miR-34b-5p,mmu-miR-223-3p,mmu-miR-434-3p,mmu-miR-466m-3p,mmu-miR-669m-3p,mmu-miR-5119,mmu-miR-425-5p,mmu-miR-669a-3-3p,mmu-miR-511-3p,mmu-miR-10b-5p,mmu-miR-466i-5p,mmu-miR-3085-3p,mmu-miR-760-3p,mmu-miR-3473b,mmu-miR-21a-5p,mmu-miR-29c-3p,mmu-let-7b-5p,mmu-miR-124-3p,mmu-miR-15a-5p,mmu-miR-1912-3p,mmu-miR-758-3p,mmu-miR-3087-3p,mmu-miR-125a-3p,mmu-miR-1198-5p,mmu-miR-3060-3p,mmu-miR-669a-3p,mmu-miR-669o-3p,mmu-miR-574-5p,mmu-miR-29b-3p,mmu-miR-204-5p,mmu-miR-211-5p,mmu-miR-325-3p,mmu-miR-5125,mmu-miR-297b-5p,mmu-miR-328-3p,mmu-miR-133a-3p,mmu-miR-30e-5p,mmu-miR-136-5p,mmu-miR-1195,mmu-miR-495-3p,mmu-miR-5113,mmu-miR-329-3p,mmu-miR-335-3p,mmu-let-7c-5p,mmu-miR-181a-5p,mmu-miR-377-3p,mmu-miR-212-3p,mmu-miR-466a-5p,mmu-miR-543-3p,mmu-miR-297c-5p,mmu-miR-3082-5p,mmu-miR-466p-5p,mmu-miR-466b-3p,mmu-let-7d-5p,mmu-let-7e-5p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-135b-5p,mmu-miR-29a-3p,mmu-miR-135a-5p,mmu-miR-672-3p,mmu-miR-381-3p,mmu-miR-466j,mmu-miR-876-5p,mmu-miR-375-3p,mmu-let-7i-5p,mmu-let-7f-5p,mmu-miR-669f-3p,mmu-miR-669m-5p,mmu-miR-186-5p,mmu-miR-376c-3p,mmu-miR-1961,mmu-miR-1187,mmu-miR-3970,mmu-miR-665-3p,mmu-miR-297b-3p,mmu-miR-666-3p,mmu-miR-669c-3p,mmu-miR-466k,mmu-miR-382-5p,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-466q,mmu-miR-539-3p,mmu-miR-466m-5p,mmu-miR-129-5p,mmu-let-7a-5p,mmu-miR-503-5p,mmu-let-7g-5p,mmu-miR-98-5p,mmu-miR-149-5p,mmu-miR-466h-5p,mmu-miR-466f,mmu-miR-466f-5p,mmu-miR-466d-3p,mmu-miR-298-5p,mmu-miR-9-5p,mmu-miR-504-5p,mmu-miR-541-5p,mmu-miR-466e-5p,mmu-miR-466d-5p,mmu-miR-466n-5p	0
