#Name	P-value	Info	Regulation_direction
positive regulation of skeletal muscle cell differentiation GO2001016	0.0493933	mmu-miR-155-5p,mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-142a-3p,mmu-miR-26a-5p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-24-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-106a-5p,mmu-miR-324-3p,mmu-miR-495-3p,mmu-miR-149-5p	1
positive regulation of transforming growth factor beta1 production GO0032914	0.0483645	mmu-miR-210-3p,mmu-miR-15a-5p,mmu-miR-340-5p,mmu-miR-29a-3p,mmu-miR-19b-3p,mmu-miR-758-3p	1
post-embryonic body morphogenesis GO0040032	0.0461902	mmu-miR-15a-5p,mmu-miR-34b-5p	1
primary heart field specification GO0003138	0.0388989	mmu-miR-146a-5p,mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-142a-5p,mmu-miR-26a-5p,mmu-miR-344e-3p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-344d-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-140-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-106a-5p,mmu-miR-369-3p,mmu-miR-154-5p,mmu-miR-541-5p,mmu-miR-374b-5p,mmu-miR-495-3p,mmu-miR-410-3p	1
receptor-mediated endocytosis of virus by host cell GO0019065	0.0461902	mmu-miR-203-3p,mmu-miR-26a-5p,mmu-miR-29c-3p,mmu-miR-17-5p,mmu-miR-190a-5p,mmu-miR-3093-5p,mmu-miR-301b-3p,mmu-miR-340-5p,mmu-miR-29a-3p,mmu-miR-223-3p,mmu-miR-19b-3p,mmu-miR-758-3p,mmu-miR-5101,mmu-miR-29b-3p,mmu-miR-324-3p,mmu-miR-1958,mmu-miR-3102-3p,mmu-miR-9-5p,mmu-miR-297a-5p	1
regulation of Rho guanyl-nucleotide exchange factor activity GO2001106	0.0388989	mmu-miR-511-3p,mmu-miR-669m-3p,mmu-miR-466i-3p,mmu-miR-466i-5p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-466p-5p,mmu-miR-297a-5p,mmu-miR-466f-3p,mmu-miR-297c-5p,mmu-miR-466d-5p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-297b-3p,mmu-miR-466e-5p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-466k,mmu-miR-1198-5p,mmu-miR-1187	0
regulation of cartilage development GO0061035	0.0076883	mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-130b-3p,mmu-miR-29b-2-5p,mmu-miR-17-5p,mmu-miR-181b-5p	1
regulation of germinal center formation GO0002634	0.0299635	mmu-miR-146a-5p,mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-26a-5p,mmu-miR-471-3p,mmu-miR-93-5p,mmu-miR-488-3p,mmu-miR-17-5p,mmu-miR-24-3p,mmu-miR-743b-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-29b-3p,mmu-miR-21a-5p,mmu-miR-106a-5p,mmu-miR-23a-3p,mmu-miR-873a-5p,mmu-miR-136-5p,mmu-miR-495-3p,mmu-miR-743a-3p	1
regulation of nucleocytoplasmic transport GO0046822	0.0483645	mmu-miR-3082-5p,mmu-miR-139-5p,mmu-miR-665-3p,mmu-miR-3105-5p,mmu-miR-876-5p,mmu-miR-1961,mmu-miR-671-5p,mmu-let-7i-5p,mmu-let-7c-5p,mmu-let-7a-5p,mmu-let-7b-5p,mmu-let-7g-5p,mmu-let-7d-5p,mmu-let-7e-5p,mmu-let-7f-5p,mmu-miR-98-5p	0
regulation of parathyroid hormone secretion GO2000828	0.0461902	mmu-miR-15a-5p,mmu-miR-34b-5p	1
regulation of protein import into nucleus GO0042306	0.0192820	mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-130b-3p,mmu-miR-29b-2-5p,mmu-miR-17-5p,mmu-miR-181b-5p,mmu-miR-301b-3p,mmu-miR-340-5p,mmu-miR-501-5p	1
regulation of sarcomere organization GO0060297	0.0440011	mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-26a-5p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-106a-5p,mmu-miR-495-3p,mmu-miR-9-5p	1
regulation of skeletal muscle contraction via regulation of action potential GO0014861	0.0388989	mmu-miR-15a-5p,mmu-miR-26a-5p,mmu-miR-488-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-323-3p,mmu-miR-741-3p,mmu-miR-669b-5p	1
regulation of smooth muscle cell migration GO0014910	0.0432654	mmu-miR-344e-3p,mmu-miR-344d-3p,mmu-miR-3076-5p,mmu-miR-466i-3p,mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-543-3p,mmu-miR-466m-3p,mmu-miR-495-3p,mmu-miR-466p-5p,mmu-miR-298-5p,mmu-miR-410-3p,mmu-miR-466f-3p,mmu-miR-466d-5p,mmu-miR-466b-3p,mmu-miR-466a-3p,mmu-miR-466c-3p,mmu-miR-466e-3p,mmu-miR-466p-3p,mmu-miR-297b-3p,mmu-miR-466e-5p,mmu-miR-466d-3p,mmu-miR-466k,mmu-miR-3062-5p,mmu-miR-1187	0
regulation of synaptic activity GO0060025	0.0388989	mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-34b-5p,mmu-miR-26a-5p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-544-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-669c-3p,mmu-miR-106a-5p,mmu-miR-466q,mmu-miR-495-3p,mmu-miR-9-5p,mmu-miR-466f-3p,mmu-miR-200c-3p	1
regulation of uterine smooth muscle contraction GO0070472	0.0493933	mmu-miR-669m-3p,mmu-miR-466q,mmu-miR-466i-5p,mmu-miR-669f-3p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466m-5p,mmu-miR-669m-5p,mmu-miR-466h-5p,mmu-miR-466j,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466a-3p,mmu-miR-466e-3p,mmu-miR-297b-3p,mmu-miR-466e-5p,mmu-miR-466n-3p,mmu-miR-466d-3p,mmu-miR-466k,mmu-miR-3062-5p,mmu-miR-1187	0
regulation of vitamin D receptor signaling pathway GO0070562	0.0461902	mmu-miR-146a-5p,mmu-miR-34b-5p	1
relaxation of skeletal muscle GO0090076	0.0388989	mmu-miR-15a-5p,mmu-miR-26a-5p,mmu-miR-488-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-323-3p,mmu-miR-741-3p,mmu-miR-669b-5p	1
respiratory chain complex IV assembly GO0008535	0.0440011	mmu-miR-26a-5p,mmu-miR-223-3p,mmu-miR-511-3p,mmu-miR-345-5p,mmu-miR-466i-3p,mmu-miR-466i-5p,mmu-miR-669f-3p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-362-3p,mmu-miR-324-3p,mmu-miR-103-3p,mmu-miR-329-3p,mmu-miR-466m-3p,mmu-miR-3057-5p,mmu-miR-495-3p,mmu-miR-466p-5p,mmu-miR-297a-5p,mmu-miR-466f-3p,mmu-miR-107-3p,mmu-miR-297c-5p,mmu-miR-466d-5p,mmu-miR-466b-3p,mmu-miR-466c-3p,mmu-miR-466p-3p,mmu-miR-466e-5p,mmu-miR-466k,mmu-miR-1198-5p,mmu-miR-1187,mmu-miR-1949,mmu-miR-129-5p	0
response to carbon dioxide GO0010037	0.0299635	mmu-miR-466i-5p,mmu-miR-466m-5p,mmu-miR-466o-5p,mmu-miR-669m-5p,mmu-miR-466h-5p,mmu-miR-466b-5p,mmu-miR-466j,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466k,mmu-miR-466c-5p,mmu-miR-149-5p	0
response to laminar fluid shear stress GO0034616	0.0493933	mmu-miR-26a-5p,mmu-miR-17-5p,mmu-miR-301b-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-144-3p,mmu-miR-425-5p,mmu-miR-223-3p,mmu-miR-758-3p,mmu-miR-33-3p,mmu-miR-9-5p	1
response to parathyroid hormone GO0071107	0.0461902	mmu-miR-15a-5p,mmu-miR-34b-5p	1
retina vasculature development in camera-type eye GO0061298	0.0076883	mmu-miR-210-3p,mmu-miR-101b-3p,mmu-miR-20a-5p,mmu-miR-184-3p,mmu-miR-19a-3p,mmu-miR-101a-3p,mmu-miR-130b-3p,mmu-miR-29b-1-5p,mmu-miR-17-3p,mmu-miR-93-5p,mmu-miR-219a-5p,mmu-miR-29b-2-5p,mmu-miR-17-5p,mmu-miR-181b-5p,mmu-miR-340-5p,mmu-miR-144-3p,mmu-miR-503-5p,mmu-miR-29a-3p,mmu-miR-31-5p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-5101,mmu-miR-362-5p,mmu-miR-106a-5p,mmu-miR-199a-5p,mmu-miR-150-5p,mmu-miR-370-3p,mmu-miR-107-3p,mmu-miR-200a-3p,mmu-let-7b-5p,mmu-miR-149-5p,mmu-miR-129-5p	1
secondary heart field specification GO0003139	0.0388989	mmu-miR-146a-5p,mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-142a-5p,mmu-miR-26a-5p,mmu-miR-344e-3p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-344d-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-133a-5p,mmu-miR-140-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-106a-5p,mmu-miR-369-3p,mmu-miR-154-5p,mmu-miR-124-3p,mmu-miR-541-5p,mmu-miR-374b-5p,mmu-miR-495-3p,mmu-miR-410-3p	1
sensory perception of chemical stimulus GO0007606	0.0461902	mmu-miR-15a-5p,mmu-miR-34b-5p	1
signal release GO0023061	0.0493933	mmu-miR-26a-5p,mmu-miR-17-5p,mmu-miR-301b-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-144-3p,mmu-miR-425-5p,mmu-miR-223-3p,mmu-miR-758-3p,mmu-miR-33-3p,mmu-miR-9-5p	1
sinoatrial valve morphogenesis GO0003185	0.0388989	mmu-miR-106b-5p,mmu-miR-20a-5p,mmu-miR-26a-5p,mmu-miR-93-5p,mmu-miR-17-5p,mmu-miR-24-3p,mmu-miR-223-3p,mmu-miR-20b-5p,mmu-miR-27b-3p,mmu-miR-5101,mmu-miR-106a-5p,mmu-miR-495-3p	1
sphingolipid floppase activity GO0046623	0.0493933	mmu-miR-26a-5p,mmu-miR-17-5p,mmu-miR-301b-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-144-3p,mmu-miR-425-5p,mmu-miR-223-3p,mmu-miR-758-3p,mmu-miR-33-3p,mmu-miR-9-5p	1
tRNA cytosine-5--methyltransferase activity GO0016428	0.0388989	mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-124-3p,mmu-miR-466p-5p,mmu-miR-466m-5p,mmu-miR-466o-5p,mmu-miR-669m-5p,mmu-miR-466h-5p,mmu-miR-466b-5p,mmu-miR-466j,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466e-5p,mmu-miR-466k,mmu-miR-1187,mmu-miR-466c-5p	0
tRNA wobble base cytosine methylation GO0002127	0.0388989	mmu-miR-466i-5p,mmu-miR-466a-5p,mmu-miR-466p-5p,mmu-miR-466m-5p,mmu-miR-466o-5p,mmu-miR-669m-5p,mmu-miR-466h-5p,mmu-miR-466b-5p,mmu-miR-466j,mmu-miR-466d-5p,mmu-miR-466n-5p,mmu-miR-466e-5p,mmu-miR-466k,mmu-miR-1187,mmu-miR-466c-5p	0
vitamin D response element binding GO0070644	0.0388989	mmu-miR-511-3p,mmu-miR-466i-5p,mmu-miR-297b-5p,mmu-miR-466a-5p,mmu-miR-362-3p,mmu-miR-329-3p,mmu-miR-124-3p,mmu-miR-377-3p,mmu-miR-466p-5p,mmu-miR-298-5p,mmu-miR-344f-3p,mmu-miR-297a-5p,mmu-miR-7b-5p,mmu-miR-297c-5p,mmu-miR-466d-5p,mmu-miR-466e-5p,mmu-miR-211-5p,mmu-miR-466k,mmu-miR-1198-5p,mmu-miR-1187,mmu-miR-129-5p	0
voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization GO0086008	0.0388989	mmu-miR-15a-5p,mmu-miR-26a-5p,mmu-miR-488-3p,mmu-miR-33-5p,mmu-miR-340-5p,mmu-miR-24-3p,mmu-miR-323-3p,mmu-miR-741-3p,mmu-miR-669b-5p	1
